Function Name,Self (ms),Duration (ms),Location
map,0.215,0.239,../core/src/utils/operations.ts:36:8
map,0.213,1.356,src/utils/protected-procedures.ts:136:12
router,0.211,1088.311,src/router/index.ts:10:33
addFlagsToServer,0.209,3.156,../core/src/server.ts:120:8
getNextAuthCookieName,0.208,0.619,../core/src/auth.ts:505:14
query,0.208,15.776,src/router/channel.ts:101:10
search,0.205,4.831,../core/src/search.ts:330:17
query,0.204,5.747,src/router/auth.ts:29:58
array,0.201,529.842,../core/src/zodSchemas/channelSchemas.ts:104:13
all,0.200,10.139,../core/src/discord-account.ts:103:8
router,0.200,26.885,src/router/index.ts:13:18
sort,0.199,0.394,../core/src/server.ts:138:10
filter,0.199,0.437,../core/src/utils/operations.ts:34:18
pick,0.198,156.673,src/router/user-server-settings.ts:128:10
object,0.193,129.383,../core/src/zodSchemas/channelSchemas.ts:105:11
has,0.192,0.279,../core/src/channel.ts:79:6
Identifier: Session,0.190,3.744,../core/src/auth.ts:519:7
findManyChannelsById,0.189,31.332,../core/src/channel.ts:326:14
pick,0.188,3.473,../core/src/zodSchemas/serverSchemas.ts:54:13
extend,0.187,21.463,../core/src/schema.ts:197:13
extend,0.187,4.511,src/router/user-server-settings.ts:133:14
use,0.186,0.324,src/bot/index.ts:23:6
Identifier: { name: string | null; id,0.185,2.321,../core/src/auth.ts:213:10
Identifier: { isTenantSession: boolea,0.185,658.054,src/router/context.ts:27:8
getNextAuthCookieName,0.184,0.411,../core/src/auth.ts:506:11
relations,0.184,69.291,../core/src/schema.ts:57:13
relations,0.184,21.257,../core/src/schema.ts:306:13
router,0.184,302.065,src/router/index.ts:12:11
findMany,0.184,0.184,../core/src/message.ts:306:13
findMany,0.183,4.708,../core/src/server.ts:75:15
extend,0.179,17.616,../core/src/zodSchemas/serverSchemas.ts:22:13
extend,0.177,105.057,../core/src/zodSchemas/channelSchemas.ts:87:13
Identifier: ZodObject<{ id: ZodString,0.175,9.015,../core/src/auth.ts:609:53
findMany,0.174,0.488,../core/src/message.ts:304:11
all,0.174,12.134,../core/src/discord-account.ts:62:8
relations,0.174,22.460,../core/src/schema.ts:153:19
all,0.172,24.921,../core/src/pages.ts:254:6
omit,0.172,39.461,../core/src/zodSchemas/channelSchemas.ts:87:34
forEach,0.171,0.171,../utils/src/select.ts:7:25
decode,0.171,5.582,../core/src/db.ts:23:6
then,0.170,4.847,../core/src/message.ts:402:9
protectedFetch,0.170,5.367,src/router/dashboard.ts:85:38
where,0.168,1.414,../core/src/auth.ts:249:5
Identifier: ZodObject<extendShape<{ f,0.167,1.446,../core/src/user-server-settings.ts:198:22
all,0.165,9.212,../core/src/search.ts:420:30
applyUserServerSettingsChangesSideEffects,0.164,11.918,../core/src/user-server-settings.ts:178:20
delete,0.163,0.417,../core/src/message.ts:456:8
update,0.163,0.163,../core/src/auth.ts:255:9
findMany,0.163,1.164,../core/src/user-server-settings.ts:159:67
merge,0.163,2.966,../core/src/zodSchemas/userServerSettingsSchemas.ts:36:75
required,0.163,13.153,../core/src/zodSchemas/serverSchemas.ts:22:29
createEnv,0.162,0.506,../env/src/shared.ts:107:21
error,0.161,0.259,../core/src/auth.ts:434:18
mysqlEnum,0.160,2.322,../core/src/schema.ts:276:8
select,0.160,3.244,../core/src/channel.ts:148:8
varchar,0.160,0.160,../core/src/schema.ts:67:6
createInsertSchema,0.159,6.914,../core/src/schema.ts:223:40
merge,0.159,12.571,../core/src/zodSchemas/discordAccountSchemas.ts:23:13
updateManyChannels,0.159,9.786,../core/src/channel.ts:334:24
input,0.159,50.394,src/router/server.ts:91:9
query,0.157,16.880,src/router/dashboard.ts:108:10
one,0.157,12.192,../core/src/schema.ts:155:15
input,0.157,45.347,src/router/channel.ts:117:9
addFlagsToServer,0.156,2.947,../core/src/server.ts:120:26
router,0.154,10.933,src/router/index.ts:17:7
omit,0.154,42.712,../core/src/zodSchemas/userServerSettingsSchemas.ts:40:5
parse,0.153,0.253,../core/src/auth.ts:637:18
omit,0.150,7.616,../core/src/zodSchemas/channelSchemas.ts:59:31
required,0.149,6.665,../core/src/zodSchemas/channelSchemas.ts:49:23
relations,0.149,25.518,../core/src/schema.ts:152:13
omit,0.147,129.190,../core/src/zodSchemas/channelSchemas.ts:107:10
filter,0.146,2.614,src/router/auth.ts:30:49
map,0.146,9.423,../core/src/message.ts:134:8
map,0.146,2.285,../core/src/user-server-settings.ts:172:8
router,0.144,359.522,src/router/index.ts:11:10
select,0.144,5.637,../core/src/channel.ts:351:19
protectedFetch,0.141,11.676,src/router/dashboard.ts:190:27
getNextAuthSession,0.140,3.554,../core/src/auth.ts:516:18
decode,0.140,3.300,../core/src/db.ts:23:27
relations,0.140,2.623,../core/src/schema.ts:126:54
bulk,0.140,6.001,../core/src/search.ts:370:17
createInvite,0.139,7.519,src/bot/index.ts:89:24
mutateUserServerSettings,0.139,3.817,src/router/user-server-settings.ts:181:15
createInsertSchema,0.138,2.796,../core/src/schema.ts:405:27
Identifier: Set<ChannelType>,0.138,2.226,../core/src/zodSchemas/channelSchemas.ts:7:13
applyUserServerSettingsChangesSideEffects,0.138,12.056,../core/src/user-server-settings.ts:178:7
findMany,0.138,2.139,../core/src/user-server-settings.ts:159:14
use,0.138,0.138,src/bot/index.ts:23:6
protectedMutationFetchFirst,0.137,5.822,src/router/channel.ts:127:11
map,0.135,3.169,../core/src/search.ts:430:8
extend,0.135,17.386,../core/src/zodSchemas/channelSchemas.ts:49:6
protectedFetch,0.135,14.240,src/router/channel.ts:103:11
sort,0.134,0.894,src/router/auth.ts:63:64
context,0.134,677.665,src/router/trpc.ts:11:10
Identifier: RegExp,0.134,1.758,src/router/server.ts:36:13
Identifier: CreateRouterInner<RootCon,0.133,26.685,src/router/discord-accounts.ts:89:36
router,0.131,69.952,src/router/index.ts:15:11
findFirst,0.131,0.131,../core/src/server.ts:116:51
Identifier: string,0.131,48.010,../core/src/db.ts:8:6
query,0.130,63.006,src/router/messages.ts:29:10
findMany,0.130,0.314,../core/src/message.ts:305:14
protectedMutationFetchFirst,0.130,0.879,src/router/server.ts:185:17
findFirst,0.129,6.435,../core/src/server.ts:124:7
"Identifier: typeof import(""/home/ssal",0.129,0.129,../../node_modules/@redis/client/dist/lib/client/commands.d.ts:131:24
use,0.129,19.959,src/router/trpc.ts:101:40
upsert,0.129,2.183,../core/src/user-server-settings.ts:251:10
toZObject,0.128,1.436,../core/src/zodSchemas/serverSchemas.ts:19:13
relations,0.128,33.067,../core/src/schema.ts:350:13
Identifier: string | undefined,0.127,7.169,../core/src/analytics.ts:47:6
router,0.127,44.633,src/bot/index.ts:29:33
upsertMany,0.127,31.459,../core/src/channel.ts:326:8
pick,0.126,2.246,../core/src/zodSchemas/channelSchemas.ts:136:13
relations,0.126,4.492,../core/src/schema.ts:577:13
from,0.125,5.239,../core/src/discord-account.ts:95:7
relations,0.125,3.934,../core/src/schema.ts:126:13
relations,0.125,9.481,../core/src/schema.ts:534:13
filter,0.125,12.241,../core/src/discord-account.ts:53:7
getNextAuthCookieName,0.125,0.227,../core/src/auth.ts:507:20
one,0.122,7.158,../core/src/schema.ts:101:22
mysqlTable,0.122,0.122,../core/src/schema.ts:65:12
all,0.121,1.822,../core/src/discord-account.ts:118:74
Identifier: CreateRouterInner<RootCon,0.121,1769.117,src/utils/types.ts:4:31
cookies,0.121,0.740,../core/src/auth.ts:500:50
map,0.120,0.120,../core/src/message.ts:620:17
addFlagsToServer,0.120,0.440,../core/src/pages.ts:84:36
query,0.120,47.299,src/bot/index.ts:29:13
applyChannelSettingsChangesSideEffects,0.120,6.153,../core/src/channel.ts:251:7
query,0.120,5.925,src/router/dashboard.ts:84:10
"Identifier: ""IGNORED_ACCOUNT"" | ""NOT_",0.119,1.039,../core/src/utils/operations.ts:64:39
where,0.117,1.246,../core/src/auth.ts:253:5
getPosthogQueryClientForDashboard,0.116,55.101,../core/src/analytics.ts:136:9
relations,0.115,22.269,../core/src/schema.ts:154:16
isNotNull,0.115,0.152,../core/src/user-server-settings.ts:168:6
input,0.115,45.462,src/router/channel.ts:117:9
map,0.114,3.136,src/router/auth.ts:45:30
input,0.114,50.508,src/router/server.ts:91:9
getPosthogQueryClientForDashboard,0.114,56.561,../core/src/analytics.ts:136:9
sort,0.114,1.007,src/router/auth.ts:63:38
input,0.113,41.011,src/router/server.ts:73:7
findFirst,0.111,0.988,../core/src/server.ts:161:7
getPosthogQueryClientForDashboard,0.110,55.552,../core/src/analytics.ts:136:9
then,0.110,0.110,../core/src/analytics.ts:98:10
map,0.110,5.107,src/router/dashboard.ts:91:12
omit,0.110,6.617,../core/src/zodSchemas/userServerSettingsSchemas.ts:24:42
protectedMutationFetchFirst,0.110,4.935,src/router/channel.ts:140:19
notNull,0.109,3.163,../core/src/schema.ts:162:13
protectedFetch,0.109,11.178,src/router/dashboard.ts:173:55
relations,0.109,2.402,../core/src/schema.ts:126:69
map,0.109,2.207,../core/src/channel.ts:199:78
pick,0.107,156.779,src/router/user-server-settings.ts:128:10
sort,0.105,0.126,../core/src/server.ts:139:9
findServerById,0.105,3.744,../core/src/server.ts:92:18
string,0.105,0.105,../core/src/schema.ts:200:5
map,0.105,4.997,src/router/dashboard.ts:91:12
update,0.105,0.268,../core/src/auth.ts:255:9
select,0.104,2.392,../core/src/user-server-settings.ts:116:19
omit,0.104,9.809,../core/src/zodSchemas/userServerSettingsSchemas.ts:24:42
"Identifier: Pick<ServerWithFlags, ""fl",0.104,4.547,../core/src/message.ts:105:22
applyServerSettingsSideEffects,0.103,3.937,../core/src/server.ts:59:7
getPosthogQueryClientForDashboard,0.101,55.202,../core/src/analytics.ts:136:9
findMany,0.100,3.924,../core/src/message.ts:532:7
parse,0.100,0.100,../core/src/auth.ts:637:54
all,0.099,1.584,../core/src/channel.ts:293:5
Identifier: typeof Column,0.099,0.099,../../node_modules/drizzle-orm/mysql-core/columns/common.d.ts:30:185
error,0.098,0.098,../core/src/auth.ts:434:18
router,0.097,679.913,src/router/index.ts:10:25
findChannelById,0.097,5.685,src/router/channel.ts:128:12
upsertMany,0.097,9.882,../core/src/channel.ts:334:10
string,0.094,0.167,../core/src/auth.ts:606:21
get,0.094,651.967,../core/src/auth.ts:712:27
query,0.094,59.275,src/router/dashboard.ts:26:16
relations,0.093,20.356,../core/src/schema.ts:96:13
applyUserServerSettingsChangesSideEffects,0.092,12.216,../core/src/user-server-settings.ts:210:20
update,0.092,0.652,../core/src/auth.ts:255:9
router,0.091,68.443,src/router/messages.ts:13:38
select,0.091,5.493,../core/src/channel.ts:351:19
protectedMutationFetchFirst,0.091,0.749,src/router/server.ts:186:62
Identifier: Promise<(Awaited<G> | Awa,0.091,3.207,src/utils/protected-procedures.ts:144:8
keys,0.090,1.118,src/router/dashboard.ts:88:36
protectedFetch,0.089,5.197,src/router/dashboard.ts:86:11
protectedMutationFetchFirst,0.089,5.911,src/router/channel.ts:126:39
parse,0.087,653.223,../core/src/auth.ts:717:30
map,0.086,9.838,../core/src/message.ts:133:8
log,0.086,0.207,../core/src/pages.ts:340:29
varchar,0.086,0.245,../core/src/schema.ts:67:6
log,0.085,0.120,../core/src/pages.ts:341:14
relations,0.083,5.492,../core/src/schema.ts:232:13
Identifier: CreateRouterInner<RootCon,0.083,218.582,src/router/user-server-settings.ts:213:40
sort,0.083,0.760,src/router/auth.ts:82:11
createInsertSchema,0.083,6.554,../core/src/schema.ts:388:32
get,0.082,4.290,../core/src/message.ts:92:31
findManyIgnoredDiscordAccountsById,0.081,7.033,../core/src/discord-account.ts:49:31
relations,0.081,2.484,../core/src/schema.ts:126:67
findManyChannelMessagesCounts,0.080,0.143,../core/src/channel.ts:371:8
query,0.080,13.053,src/router/channel.ts:110:18
Identifier: { id: string; sessionToke,0.080,0.102,../core/src/auth.ts:510:13
pick,0.076,158.328,src/router/user-server-settings.ts:128:10
applyUserServerSettingsChangesSideEffects,0.076,12.291,../core/src/user-server-settings.ts:210:7
any,0.075,2.468,src/router/auth.ts:31:12
protectedFetch,0.074,14.314,src/router/channel.ts:102:26
input,0.074,41.085,src/router/server.ts:73:7
protectedFetch,0.073,58.360,src/router/dashboard.ts:27:11
router,0.073,218.655,src/router/index.ts:14:21
string,0.073,0.073,../core/src/auth.ts:606:21
"Identifier: ""$geoip_longitude""",0.071,0.072,../core/src/analytics.events.ts:11070:6
"Identifier: ""$insert_id""",0.071,0.100,../core/src/analytics.events.ts:276:6
then,0.071,5.422,../core/src/message.ts:369:14
sort,0.069,0.195,../core/src/server.ts:139:9
"Identifier: typeof import(""/home/ssal",0.069,0.069,../../node_modules/@redis/client/dist/lib/client/commands.d.ts:363:19
"Identifier: Readonly<{ NODE_ENV: ""dev",0.069,0.088,../core/src/auth.ts:121:25
applyPublicFlagsToMessages,0.068,16.124,../core/src/message.ts:244:20
addFlagsToServer,0.068,0.530,../core/src/pages.ts:84:7
input,0.066,41.492,src/router/server.ts:73:7
protectedFetch,0.066,0.102,src/router/dashboard.ts:111:20
map,0.066,13.218,../core/src/discord-account.ts:91:7
Identifier: { name: string | null; id,0.065,2.136,../core/src/auth.ts:214:8
JSONParse,0.065,2.706,../core/src/db.ts:30:10
query,0.064,5.805,src/router/dashboard.ts:104:10
extend,0.063,0.239,../core/src/schema.ts:199:10
protectedFetch,0.063,13.681,src/router/channel.ts:110:12
mutateUserServerSettings,0.063,4.202,src/router/user-server-settings.ts:178:10
Identifier: ({ userId: string; server,0.063,4.352,../core/src/message.ts:107:5
findManyChannelMessagesCounts,0.062,0.062,../core/src/channel.ts:371:15
input,0.062,173.696,src/router/user-server-settings.ts:124:22
mutation,0.061,8.480,src/bot/index.ts:97:12
sort,0.061,5.483,src/router/auth.ts:63:38
query,0.061,1.068,src/router/auth.ts:63:8
filter,0.061,3.683,src/router/messages.ts:61:10
input,0.060,173.756,src/router/user-server-settings.ts:124:22
query,0.059,5.542,src/router/auth.ts:94:9
findServerById,0.059,3.639,../core/src/server.ts:93:13
stripPrivateChannelData,0.059,0.059,../core/src/pages.ts:371:11
map,0.059,1.205,src/router/dashboard.ts:91:12
input,0.058,12.944,src/router/user-server-settings.ts:157:20
findFirst,0.057,2.792,../core/src/server.ts:116:15
use,0.056,20.014,src/router/trpc.ts:101:40
input,0.054,12.886,src/router/user-server-settings.ts:157:20
upsert,0.054,2.237,../core/src/user-server-settings.ts:236:16
map,0.054,9.752,../core/src/message.ts:133:8
findFirst,0.052,3.304,../core/src/user-server-settings.ts:187:19
Identifier: { _config: RootConfig<{ c,0.051,679.816,src/router/trpc.ts:96:22
use,0.050,27.009,src/router/trpc.ts:101:40
object,0.049,0.049,../core/src/search.ts:154:24
Identifier: ChannelWithFlags,0.049,0.087,../core/src/channel.ts:80:66
filter,0.049,2.352,src/router/messages.ts:61:10
mysqlEnum,0.047,2.370,../core/src/schema.ts:276:8
Identifier: ({ userId: string; server,0.047,4.399,../core/src/message.ts:107:5
string,0.046,0.151,../core/src/schema.ts:200:5
relations,0.045,38.806,../core/src/schema.ts:57:63
execute,0.045,0.052,../core/src/user-server-settings.ts:274:83
protectedMutation,0.045,1.688,src/router/user-server-settings.ts:207:17
merge,0.044,0.044,../core/src/zodSchemas/discordAccountSchemas.ts:23:37
relations,0.043,7.211,../core/src/schema.ts:534:73
all,0.043,10.182,../core/src/discord-account.ts:102:37
where,0.042,8.761,../core/src/channel.ts:273:37
forEach,0.042,0.212,../utils/src/select.ts:7:15
string,0.041,0.208,../core/src/auth.ts:606:21
map,0.041,7.074,../core/src/discord-account.ts:49:25
Identifier: boolean,0.040,4.587,../core/src/message.ts:125:11
context,0.040,678.138,src/router/trpc.ts:11:10
findFirst,0.040,3.379,../core/src/user-server-settings.ts:187:7
Identifier: ChannelWithFlags,0.038,0.038,../core/src/channel.ts:80:66
isNotNull,0.037,0.037,../core/src/user-server-settings.ts:168:6
filter,0.037,3.623,src/router/messages.ts:61:10
then,0.037,2.037,../core/src/auth.ts:207:6
query,0.036,5.742,src/router/dashboard.ts:85:16
protectedFetch,0.036,11.534,src/router/dashboard.ts:190:27
findServerByIdWithChannels,0.036,0.036,src/router/dashboard.ts:111:26
log,0.035,0.035,../core/src/pages.ts:342:49
all,0.035,12.169,../core/src/discord-account.ts:61:37
input,0.035,41.426,src/router/server.ts:73:7
applyPublicFlagsToMessages,0.032,16.156,../core/src/message.ts:244:20
map,0.031,3.168,src/router/auth.ts:45:30
Identifier: ({ userId: string; server,0.031,4.430,../core/src/message.ts:107:5
execute,0.030,0.665,../core/src/user-server-settings.ts:272:60
map,0.030,0.173,../core/src/channel.ts:369:51
relations,0.029,3.810,../core/src/schema.ts:234:14
"StringLiteral: ""$insert_id""",0.029,0.029,../core/src/analytics.events.ts:278:10
keys,0.028,1.146,src/router/dashboard.ts:88:23
relations,0.027,18.713,../core/src/schema.ts:306:67
"Identifier: ""Helpful Feedback Click""",0.027,1.048,../core/src/analytics.events.ts:106:27
protectedFetch,0.026,0.128,src/router/dashboard.ts:111:11
select,0.026,5.663,../core/src/channel.ts:351:19
then,0.025,2.070,../core/src/auth.ts:206:16
relations,0.025,16.911,../core/src/schema.ts:96:67
string,0.024,0.175,../core/src/schema.ts:200:5
then,0.024,16.481,../core/src/message.ts:244:15
findFirst,0.023,3.340,../core/src/user-server-settings.ts:187:17
map,0.023,0.023,../core/src/utils/operations.ts:36:14
select,0.022,3.084,../core/src/channel.ts:148:8
createInsertSchema,0.022,0.022,../core/src/schema.ts:405:27
Identifier: { id: string; sessionToke,0.022,0.022,../core/src/auth.ts:510:13
addFlagsToServer,0.022,0.462,../core/src/pages.ts:84:36
relations,0.022,30.309,../core/src/schema.ts:350:74
map,0.021,2.306,../core/src/user-server-settings.ts:172:8
sort,0.021,0.021,../core/src/server.ts:139:9
Identifier: <TTableName extends strin,0.021,0.021,../../node_modules/drizzle-orm/relations.d.ts:199:81
varchar,0.020,0.266,../core/src/schema.ts:67:6
map,0.019,1.224,src/router/dashboard.ts:91:12
Identifier: boolean,0.019,0.107,../core/src/auth.ts:121:6
"Identifier: Readonly<{ NODE_ENV: ""dev",0.019,0.019,../core/src/auth.ts:121:25
parse,0.019,0.272,../core/src/auth.ts:637:8
"Identifier: ""survey dismissed""",0.018,0.455,../core/src/analytics.events.ts:6853:21
relations,0.018,22.287,../core/src/schema.ts:154:14
"Identifier: ""Add To Server Click""",0.017,0.390,../core/src/analytics.events.ts:10996:24
protectedFetch,0.017,12.113,src/router/dashboard.ts:186:12
all,0.017,0.017,../core/src/search.ts:420:49
"StringLiteral: { readonly name: ""User Gr",0.014,21.293,../core/src/analytics.events.ts:4:22
Identifier: ({ userId: string; server,0.013,4.443,../core/src/message.ts:106:46
findFirst,0.012,3.316,../core/src/user-server-settings.ts:187:17
then,0.008,2.045,../core/src/auth.ts:206:16
execute,0.007,0.007,../core/src/user-server-settings.ts:274:83
"Identifier: ""$host""",0.003,0.003,../core/src/analytics.events.ts:6995:6
"StringLiteral: ""$geoip_longitude""",0.000,0.000,../core/src/analytics.events.ts:11072:10
