Function Name,Self (ms),Duration (ms),Location
text,2.603,2.603,../../packages/db/src/schema/base.ts:7:6
useMutation,2.593,2.593,src/app/(protectedPage)/forms/[formId]/_components/formEditor/fieldsEditorCard/addFieldItemEditor.tsx:63:34
useQuery,2.591,2.753,src/app/(landingPage)/_components/demoSection/index.tsx:20:40
Identifier: typeof Link,2.569,2.569,src/app/(protectedPage)/forms/[formId]/conversations/_components/data-table/conversations-data-table.tsx:227:10
preventDefault,2.538,2.538,src/app/(protectedPage)/(mainPage)/workspaces/[workspaceId]/_component/formListItem.tsx:134:17
Identifier: Date | undefined,2.537,2.537,src/components/formViewer/DynamicAnswerInput/datePicker.tsx:31:31
Identifier: { center: true; padding: ,2.533,8.696,../../packages/tailwind-config/src/tailwind.config.ts:8:9
mutation,2.533,3.039,../../packages/api/src/router/formField.ts:177:13
useQuery,2.527,11.753,src/components/formViewer/formDesignContext.tsx:39:8
Identifier: any,2.522,2.522,src/app/(protectedPage)/(mainPage)/workspaces/[workspaceId]/_component/formListLoading.tsx:4:11
httpBatchLink,2.517,3.120,src/trpc/react.tsx:50:12
Identifier: string,2.513,2.536,../../packages/ui/src/components/ui/form.tsx:57:9
forwardRef,2.492,2.492,../../packages/ui/src/components/ui/switch.tsx:20:5
preventDefault,2.472,2.472,src/app/(protectedPage)/(mainPage)/workspaces/[workspaceId]/_component/pageHeader.tsx:130:7
query,2.436,9.069,../../packages/api/src/router/conversation.ts:92:13
map,2.430,2.576,src/app/(protectedPage)/(mainPage)/workspaces/[workspaceId]/_component/formList.tsx:63:11
handleSubmit,2.414,2.414,src/app/(protectedPage)/forms/[formId]/_components/formEditor/customizeEndScreenCard.tsx:119:7
input,2.413,2.413,../../packages/api/src/router/formDesign.ts:96:9
mutation,2.380,5.765,../../packages/api/src/router/conversation.ts:223:13
useForm,2.365,8.930,src/app/(protectedPage)/forms/[formId]/_components/formEditor/customizeEndScreenCard.tsx:74:19
input,2.361,4.732,../../packages/api/src/router/conversation.ts:225:20
Identifier: string,2.338,2.338,src/app/(protectedPage)/(mainPage)/_components/usageCard.tsx:22:13
map,2.337,2.663,src/app/(protectedPage)/(mainPage)/_components/mainNavigation/mainNavigation.tsx:34:20
forwardRef,2.331,2.331,../../packages/ui/src/components/ui/select.tsx:52:31
replayIntegration,2.323,2.323,sentry.client.config.ts:19:30
Identifier: ForwardRefExoticComponent,2.317,3.039,src/app/(protectedPage)/forms/[formId]/_components/formEditor/fieldsEditorCard/editFieldSheet.tsx:227:31
pgTable,2.316,58.473,../../packages/db/src/schema/formFields/formField.ts:8:25
forwardRef,2.305,2.397,../../packages/ui/src/components/ui/avatar.tsx:38:38
extend,2.283,9.472,../../packages/db/src/schema/forms/validation.ts:31:13
Identifier: any,2.268,2.268,src/app/(protectedPage)/(mainPage)/_components/navigationCardContent.tsx:143:7
toString,2.258,2.533,src/components/conversationsStats.tsx:30:11
Identifier: any,2.250,2.250,src/app/(landingPage)/_components/footer.tsx:34:11
Identifier: any,2.240,2.240,src/app/(protectedPage)/(mainPage)/dashboard/page.tsx:21:9
map,2.226,2.398,src/app/(protectedPage)/forms/[formId]/_components/formEditor/fieldsEditorCard/inputConfigurationEditor/multiChoiceInputConfiguration.tsx:31:11
object,2.210,6.683,../../packages/db/src/schema/conversations/validation.ts:23:32
extend,2.210,4.193,../../packages/db/src/schema/workspaces/validation.ts:11:13
forwardRef,2.206,2.601,../../packages/ui/src/components/ui/alert-dialog.tsx:113:26
Identifier: any,2.196,2.196,src/app/(landingPage)/_components/howToUse.tsx:8:7
checkRateLimitThrowError,2.196,2.196,../../packages/api/src/lib/utils.ts:36:44
"Identifier: (<Props, TagName extends ",2.187,2.187,src/components/formViewer/endScreen.tsx:37:27
Identifier: any,2.183,2.183,src/app/(protectedPage)/(mainPage)/workspaces/[workspaceId]/loading.tsx:4:11
Identifier: any,2.181,2.181,src/app/(protectedPage)/forms/[formId]/_components/formDesignEditor/index.tsx:142:11
forwardRef,2.180,2.180,../../packages/ui/src/components/ui/accordion.tsx:14:3
Identifier: any,2.177,2.177,src/app/(landingPage)/_components/demoSection/demoSectionCard.tsx:15:11
cn,2.174,2.174,src/components/common/dot.tsx:12:11
pgTable,2.120,23.240,../../packages/db/src/schema/conversations/conversation.ts:8:28
Identifier: any,2.116,2.116,src/app/(protectedPage)/(mainPage)/workspaces/[workspaceId]/_component/generateFormModal.tsx:165:13
input,2.110,13.879,../../packages/api/src/router/conversation.ts:98:10
stringify,2.106,2.106,src/lib/apiClient.ts:31:19
"Identifier: { inputType: ""text""; inpu",2.073,2.555,../../packages/db/src/schema/formFields/utils.ts:4:33
Identifier: typeof OpenAI,2.061,2.061,../../packages/ai/src/openAI.ts:22:17
toDateString,2.056,2.056,src/components/formViewer/DynamicAnswerInput/datePicker.tsx:65:9
Identifier: string,2.039,2.280,src/app/(protectedPage)/forms/[formId]/_components/formPublishToggle.tsx:36:18
mutation,2.037,11.239,../../packages/api/src/router/conversation.ts:136:13
cn,2.035,2.035,src/app/(protectedPage)/(mainPage)/_components/mainNavigation/navigationText.tsx:32:11
Identifier: any,2.025,2.025,src/components/common/copyLinkButton.tsx:19:9
map,2.018,2.018,src/app/(protectedPage)/forms/[formId]/_components/mainNavTab.tsx:50:7
forwardRef,2.014,2.014,../../packages/ui/src/components/ui/card.tsx:33:18
useMutation,2.009,9.847,src/app/(protectedPage)/(mainPage)/_components/navigationCardContent.tsx:30:8
forwardRef,2.008,2.008,../../packages/ui/src/components/ui/alert.tsx:22:14
Identifier: any,1.996,1.996,src/app/(landingPage)/_components/demoSection/index.tsx:45:11
"Identifier: (<Props, TagName extends ",1.993,1.993,src/app/(landingPage)/_components/demoSection/demoFormCard.tsx:27:11
enum,1.966,1.966,../../packages/release/src/schema.ts:8:8
map,1.964,2.213,src/app/(protectedPage)/forms/[formId]/_components/formEditor/fieldsEditorCard/inputConfigurationEditor/multiChoiceInputConfiguration.tsx:38:44
select,1.963,1.963,../../packages/api/src/router/conversation.ts:149:29
preventDefault,1.951,3.075,src/components/formViewer/DynamicAnswerInput/textInput.tsx:63:19
text,1.940,6.925,../../packages/db/src/schema/base.ts:7:6
watch,1.940,1.940,src/app/(protectedPage)/forms/[formId]/_components/formEditor/fieldsEditorCard/editFieldSheet.tsx:102:28
handleSubmit,1.934,1.934,src/app/(protectedPage)/forms/[formId]/_components/formEditor/formEditorCard.tsx:171:9
Identifier: any,1.898,1.898,src/app/(protectedPage)/forms/[formId]/_components/formPageHeader.tsx:32:9
Identifier: any,1.878,1.878,src/app/(protectedPage)/_components/desktopOnlyAlert.tsx:7:7
input,1.868,5.557,../../packages/api/src/router/formField.ts:132:19
preventDefault,1.860,58.290,src/app/(protectedPage)/forms/[formId]/_components/formEditor/fieldsEditorCard/index.tsx:122:37
Identifier: Variants,1.859,126.468,src/components/formViewer/DynamicAnswerInput/multiChoiceInput.tsx:13:6
Identifier: any,1.857,1.857,src/app/(landingPage)/_components/achievements.tsx:5:11
createSelectSchema,1.856,1.856,../../packages/db/src/schema/formDesigns/validation.ts:13:38
Identifier: ForwardRefExoticComponent,1.845,1.845,src/components/formViewer/topProgressBar.tsx:37:13
Identifier: any,1.844,1.844,src/app/(protectedPage)/forms/[formId]/_components/formPageHeader.tsx:29:11
useMutation,1.844,28.146,src/app/(protectedPage)/forms/[formId]/_components/formEditor/formEditorCard.tsx:85:8
omit,1.837,1.837,../../packages/db/src/schema/workspaces/validation.ts:11:37
cn,1.835,1.835,../../packages/ui/src/components/ui/dialog.tsx:59:46
createTRPCRouter,1.827,6.832,../../packages/api/src/router/organization.ts:8:34
update,1.818,2.407,../../packages/api/src/router/conversation.ts:211:29
insert,1.812,3.553,../../packages/api/src/router/workspace.ts:21:29
useForm,1.809,7.213,src/app/(protectedPage)/forms/[formId]/_components/formEditor/fieldsEditorCard/editFieldItem.tsx:64:19
Identifier: any,1.799,1.799,src/app/(protectedPage)/forms/[formId]/_components/formEditor/formEditorCard.tsx:301:15
findFirst,1.790,3.651,../../packages/api/src/router/formDesign.ts:81:19
useQuery,1.788,1.788,src/app/(protectedPage)/(mainPage)/_components/navigationCardContent.tsx:23:48
forwardRef,1.780,5.418,../../packages/ui/src/components/ui/select.tsx:114:19
"Identifier: (<Props, TagName extends ",1.765,10.132,src/components/formViewer/askScreen.tsx:46:35
Identifier: number,1.749,1.749,src/app/(protectedPage)/(mainPage)/workspaces/[workspaceId]/_component/formListItem.tsx:93:15
object,1.747,16.265,src/app/api/form/[formId]/conversations/route.ts:14:27
cn,1.742,1.742,src/app/(landingPage)/_components/footer.tsx:122:7
select,1.728,4.204,../../packages/api/src/router/conversation.ts:149:29
input,1.723,7.962,../../packages/api/src/router/conversation.ts:18:10
map,1.721,1.721,src/components/queryComponents/table/table.tsx:64:11
Identifier: <TFieldValues extends Fie,1.718,1.847,src/app/(protectedPage)/forms/[formId]/_components/formEditor/formEditorCard.tsx:274:19
forwardRef,1.716,1.716,../../packages/ui/src/components/ui/avatar.tsx:12:24
preventDefault,1.714,1.714,src/components/formViewer/DynamicAnswerInput/textInput.tsx:60:37
mutation,1.709,9.201,../../packages/api/src/router/conversation.ts:137:12
forwardRef,1.707,1.707,../../packages/ui/src/components/ui/select.tsx:38:38
Identifier: any,1.696,1.696,src/components/formViewer/endScreen.tsx:29:11
pgTable,1.696,4.438,../../packages/db/src/schema/workspaces/workspace.ts:5:46
map,1.693,1.693,src/app/(landingPage)/_components/screenshotsSlider.tsx:90:9
map,1.669,1.700,src/app/(protectedPage)/forms/[formId]/conversations/_components/collectedDataTable.tsx:20:19
forwardRef,1.668,1.668,../../packages/ui/src/components/ui/form.tsx:135:11
insert,1.655,1.655,../../packages/api/src/router/workspace.ts:21:29
object,1.653,3.770,../../packages/release/src/schema.ts:7:28
one,1.649,2.151,../../packages/db/src/schema/formDesigns/formDesigns.ts:30:8
mutation,1.649,1.649,../../packages/api/src/router/conversation.ts:240:13
createTRPCRouter,1.637,309.808,../../packages/api/src/router/conversation.ts:17:34
useMutation,1.634,1.634,src/app/(protectedPage)/(mainPage)/workspaces/[workspaceId]/_component/pageHeader.tsx:78:13
handleSubmit,1.613,3.262,src/app/(protectedPage)/forms/[formId]/_components/formDesignEditor/basicDesignCard.tsx:94:9
find,1.612,1.612,../../packages/ai/src/conversation.ts:17:11
createTRPCRouter,1.612,18.325,../../packages/api/src/router/metrics.ts:9:29
text,1.608,4.211,../../packages/db/src/schema/base.ts:7:6
createTRPCRouter,1.608,208.405,../../packages/api/src/router/form.ts:24:26
getState,1.597,1.597,src/app/(protectedPage)/forms/[formId]/conversations/_components/data-table/conversations-data-table.tsx:173:11
select,1.595,5.800,../../packages/api/src/router/conversation.ts:149:29
query,1.591,11.365,../../packages/api/src/router/conversation.ts:154:13
invalidateQueries,1.582,1.582,src/app/(protectedPage)/(mainPage)/_components/navigationCardContent.tsx:35:10
map,1.582,4.391,src/app/(protectedPage)/(mainPage)/dashboard/_components/recentResponseCard.tsx:82:11
Identifier: any,1.572,1.760,src/components/common/brandName.tsx:17:9
Identifier: ForwardRefExoticComponent,1.561,1.561,src/app/(protectedPage)/forms/[formId]/_components/formEditor/customizeEndScreenCard.tsx:174:19
Identifier: any,1.559,1.559,src/app/(protectedPage)/forms/[formId]/conversations/page.tsx:12:11
"Identifier: (<Props, TagName extends ",1.557,2.002,src/app/(protectedPage)/forms/[formId]/conversations/[conversationId]/template.tsx:6:11
extend,1.555,4.619,../../packages/db/src/schema/conversations/validation.ts:50:13
forwardRef,1.553,2.315,../../packages/ui/src/components/ui/progress.tsx:19:5
input,1.536,1.536,../../packages/api/src/router/formDesign.ts:86:10
next,1.523,3.660,../../packages/api/src/procedures/orgProtectedProcedure.ts:13:11
Identifier: any,1.515,1.515,src/components/formViewer/welcomeScreen.tsx:69:11
forwardRef,1.514,1.514,../../packages/ui/src/components/ui/toast.tsx:74:38
text,1.512,50.861,../../packages/db/src/schema/formFields/formField.ts:19:10
next,1.506,1.506,../../packages/api/src/procedures/orgProtectedProcedure.ts:14:11
input,1.494,4.688,../../packages/api/src/router/workspace.ts:88:9
replayIntegration,1.494,3.817,sentry.client.config.ts:18:18
useQuery,1.488,4.240,src/app/(landingPage)/_components/demoSection/index.tsx:20:8
forwardRef,1.482,1.482,../../packages/ui/src/components/ui/card.tsx:37:6
useMutation,1.462,18.421,src/app/(protectedPage)/(mainPage)/workspaces/[workspaceId]/_component/pageHeader.tsx:68:8
input,1.451,5.792,../../packages/api/src/router/formDesign.ts:53:10
"Identifier: (<Props, TagName extends ",1.451,1.451,src/components/common/typingEffect.tsx:54:6
Identifier: MouseEvent<HTMLAnchorElem,1.451,2.504,src/components/common/linkN.tsx:50:31
insert,1.438,2.699,../../packages/api/src/router/form.ts:124:12
Identifier: any,1.428,1.428,src/components/common/emptyCard.tsx:62:24
forwardRef,1.417,1.449,../../packages/ui/src/components/ui/dialog.tsx:35:48
mutateAsync,1.414,2.299,src/app/(protectedPage)/forms/[formId]/_components/formEditor/fieldsEditorCard/editFieldItem.tsx:89:26
input,1.403,7.085,../../packages/api/src/router/workspace.ts:14:10
ref,1.401,1.401,src/app/(protectedPage)/forms/[formId]/_components/formEditor/fieldsEditorCard/addFieldItemEditor.tsx:163:23
extend,1.384,6.948,../../packages/ai/src/systemPrompt.ts:20:13
mutation,1.373,3.360,../../packages/api/src/router/form.ts:284:15
Identifier: any,1.371,1.371,src/app/(protectedPage)/forms/[formId]/_components/formDesignEditor/index.tsx:126:7
useMutation,1.370,1.370,src/app/(protectedPage)/(mainPage)/workspaces/[workspaceId]/_component/createFormButton.tsx:56:21
object,1.367,1.367,../../packages/api/src/router/conversation.ts:19:12
object,1.362,1.362,../../packages/api/src/router/form.ts:386:12
useSensor,1.361,1.361,src/app/(protectedPage)/forms/[formId]/_components/formEditor/fieldsEditorCard/index.tsx:68:30
useQuery,1.356,8.251,src/components/conversationsStats.tsx:18:21
Identifier: any,1.345,1.345,src/app/(landingPage)/_components/hero.tsx:17:7
forwardRef,1.337,2.224,../../packages/ui/src/components/ui/dropdown-menu.tsx:98:57
map,1.328,4.205,src/app/(protectedPage)/(mainPage)/_components/mainNavigation/mainNavigation.tsx:33:17
mutation,1.322,21.865,../../packages/api/src/router/form.ts:33:15
createSelectSchema,1.309,1.309,../../packages/db/src/schema/users/user.ts:17:32
Identifier: any,1.300,1.300,src/app/(landingPage)/_components/hero.tsx:61:15
generateQuestion,1.292,1.428,src/app/api/form/[formId]/conversation/route.ts:153:11
mutate,1.278,14.707,src/app/(protectedPage)/(mainPage)/workspaces/[workspaceId]/_component/pageHeader.tsx:63:16
Identifier: any,1.241,1.241,src/app/(protectedPage)/forms/[formId]/_components/formEditor/fieldsEditorCard/editFieldSheet.tsx:211:15
use,1.241,10.092,../../packages/api/src/procedures/authProtectedProcedure.ts:14:13
forwardRef,1.231,1.231,../../packages/ui/src/components/ui/accordion.tsx:47:30
Identifier: any,1.222,1.222,src/app/(protectedPage)/(mainPage)/workspaces/[workspaceId]/_component/createFormButton.tsx:119:15
map,1.220,1.220,src/app/(protectedPage)/forms/[formId]/_components/formDesignEditor/basicDesignCard.tsx:118:12
forwardRef,1.216,1.216,../../packages/ui/src/components/ui/carousel.tsx:220:7
insert,1.214,1.252,../../packages/api/src/router/form.ts:85:36
Identifier: any,1.207,1.207,src/app/(protectedPage)/forms/[formId]/_components/formEditor/formEditorCard.tsx:323:13
map,1.207,1.211,../../packages/ui/src/components/ui/toaster.tsx:23:32
input,1.200,12.997,../../packages/api/src/router/conversation.ts:142:28
insert,1.198,1.198,../../packages/api/src/router/form.ts:124:12
useMutation,1.194,1.194,src/app/(protectedPage)/forms/[formId]/_components/changeNameInput.tsx:22:21
mutation,1.193,5.682,../../packages/api/src/router/workspace.ts:16:15
insert,1.193,1.193,../../packages/api/src/router/webhook.ts:138:29
Identifier: string,1.191,1.191,src/components/common/typingEffect.tsx:54:17
findMany,1.189,2.562,../../packages/api/src/router/conversation.ts:336:27
read,1.188,1.372,../../packages/react/src/utils/streamUtils.ts:95:10
input,1.167,10.886,../../packages/api/src/router/conversation.ts:98:10
useMutation,1.159,11.792,src/app/(protectedPage)/forms/[formId]/_components/formEditor/fieldsEditorCard/editFieldSheet.tsx:74:8
forwardRef,1.140,1.140,../../packages/ui/src/components/ui/alert-dialog.tsx:35:5
refetch,1.136,1.262,src/components/queryComponents/queryComponent.tsx:29:32
useMutation,1.133,3.727,src/app/(protectedPage)/forms/[formId]/_components/formEditor/fieldsEditorCard/addFieldItemEditor.tsx:63:8
useForm,1.132,1.132,src/components/formViewer/DynamicAnswerInput/textInput.tsx:36:28
Identifier: any,1.129,1.129,src/components/common/browserWindow.tsx:108:15
getState,1.122,1.122,src/app/(protectedPage)/forms/[formId]/conversations/_components/data-table/conversations-data-table.tsx:205:15
relations,1.121,65.652,../../packages/db/src/schema/forms/form.ts:47:66
eq,1.121,1.219,../../packages/api/src/router/formDesign.ts:71:27
useState,1.119,9.467,src/components/formViewer/welcomeScreen.tsx:19:29
query,1.119,10.188,../../packages/api/src/router/conversation.ts:68:12
protect,1.115,1.537,src/middleware.ts:18:10
Identifier: typeof MainNavTab,1.113,1.113,src/app/(protectedPage)/forms/[formId]/conversations/_components/conversationsSidebar.tsx:100:11
input,1.109,8.228,../../packages/api/src/router/conversation.ts:321:9
Identifier: any,1.109,1.109,src/app/(protectedPage)/forms/[formId]/conversations/_components/transcriptCard.tsx:54:39
Identifier: any,1.107,1.107,src/app/(landingPage)/_components/pricing.tsx:51:11
Identifier: Context<FormContext | und,1.106,1.106,src/components/formViewer/formContext.tsx:84:11
map,1.100,1.100,src/app/changelog/page.tsx:36:7
Identifier: any,1.099,1.151,src/app/(landingPage)/_components/hero.tsx:28:13
input,1.099,11.286,../../packages/api/src/router/conversation.ts:62:10
forwardRef,1.092,1.092,../../packages/ui/src/components/ui/select.tsx:96:7
"Identifier: ({ onCTAClick, postCTACli",1.088,1.088,src/components/formViewer/index.tsx:57:50
unique,1.088,17.787,../../packages/db/src/schema/base.ts:6:37
limit,1.061,1.209,../../packages/rate-limiter/src/rateLimit.ts:97:8
input,1.049,3.381,../../packages/api/src/router/form.ts:361:30
Identifier: boolean,1.048,1.048,../../packages/ui/src/components/ui/drawer.tsx:8:15
Identifier: any,1.048,1.048,src/app/changelog/_components/releaseCard.tsx:50:11
clerkMiddleware,1.047,2.787,src/middleware.ts:16:32
Identifier: <TFieldValues extends Fie,1.042,1.042,src/app/(protectedPage)/forms/[formId]/_components/formEditor/customizeEndScreenCard.tsx:189:46
input,1.041,20.512,../../packages/api/src/router/conversation.ts:177:22
map,1.039,1.039,src/components/queryComponents/table/table.tsx:84:53
Identifier: any,1.038,1.038,src/app/(landingPage)/_components/screenshotsSlider.tsx:38:9
useQuery,1.035,9.286,src/components/conversationsStats.tsx:18:8
onRetry,1.033,1.605,src/components/queryComponents/table/table.tsx:131:11
Identifier: any,1.029,1.029,src/app/(protectedPage)/auth/layout.tsx:17:13
input,1.027,4.511,../../packages/api/src/router/form.ts:153:10
Identifier: string,1.026,1.548,src/app/(protectedPage)/(mainPage)/_components/navigationCardContent.tsx:70:24
useMutation,1.016,10.601,src/app/(protectedPage)/forms/[formId]/_components/formEditor/fieldsEditorCard/editFieldItem.tsx:54:8
input,1.008,14.291,../../packages/api/src/router/form.ts:180:20
useEffect,1.005,9.354,src/hooks/use-media-query.ts:9:13
toString,1.001,1.001,src/app/api/og/route.tsx:9:9
object,1.000,6.716,../../packages/api/src/router/conversation.ts:266:12
insert,1.000,7.492,../../packages/api/src/router/conversation.ts:104:29
input,0.990,16.629,../../packages/api/src/router/metrics.ts:10:18
Identifier: any,0.986,0.986,src/app/(protectedPage)/forms/[formId]/page.tsx:82:7
input,0.979,0.979,../../packages/api/src/router/webhook.ts:61:33
mutation,0.978,10.077,../../packages/api/src/router/form.ts:128:22
forwardRef,0.974,0.974,../../packages/ui/src/components/ui/card.tsx:52:5
Identifier: any,0.971,0.971,src/app/changelog/page.tsx:71:19
query,0.968,22.504,../../packages/api/src/router/conversation.ts:28:33
capture,0.947,1.149,../../packages/analytics/src/providers/posthogAnalyticsProvider.ts:43:18
input,0.935,2.536,../../packages/api/src/router/form.ts:430:21
references,0.932,10.175,../../packages/db/src/schema/forms/form.ts:20:22
forwardRef,0.925,0.925,../../packages/ui/src/components/ui/separator.tsx:11:3
map,0.924,0.924,src/app/(protectedPage)/(mainPage)/dashboard/_components/recentResponseCard.tsx:84:37
useMutation,0.924,6.733,src/app/(protectedPage)/(mainPage)/workspaces/[workspaceId]/_component/pageHeader.tsx:34:8
update,0.923,1.297,../../packages/api/src/router/form.ts:440:19
useAnimate,0.920,8.347,src/components/formViewer/welcomeScreen.tsx:28:8
Identifier: any,0.912,0.912,src/app/api/og/route.tsx:28:9
Identifier: MouseEvent<HTMLAnchorElem,0.902,1.053,src/components/common/linkN.tsx:56:9
Identifier: string,0.890,0.890,src/components/formViewer/askScreen.tsx:26:16
Identifier: any,0.889,0.889,src/app/(landingPage)/_components/howToUse.tsx:10:11
enum,0.887,1.918,../../packages/db/src/schema/formFields/validation.ts:37:26
forwardRef,0.886,0.886,../../packages/ui/src/components/ui/dropdown-menu.tsx:99:38
forwardRef,0.886,0.886,../../packages/ui/src/components/ui/dropdown-menu.tsx:62:3
input,0.883,2.245,../../packages/api/src/router/form.ts:385:30
useMutation,0.880,1.015,src/app/(protectedPage)/forms/[formId]/_components/changeNameInput.tsx:29:13
Identifier: { Root: ({ open: openProp,0.880,0.880,../../packages/ui/src/components/ui/drawer.tsx:11:59
timestamp,0.878,4.831,../../packages/db/src/schema/base.ts:11:13
"Identifier: ({ className, items, head",0.877,0.877,src/app/(protectedPage)/forms/[formId]/conversations/_components/conversationsNavigation.tsx:52:12
Identifier: typeof IllustrationImageE,0.870,1.309,src/components/common/emptyCard.tsx:14:28
input,0.867,7.583,../../packages/api/src/router/conversation.ts:265:21
update,0.865,1.263,../../packages/api/src/router/form.ts:290:34
preventDefault,0.865,1.124,src/components/formViewer/DynamicAnswerInput/textInput.tsx:63:28
map,0.862,8.396,../../packages/ui/src/components/ui/use-toast.ts:83:40
Identifier: string,0.856,1.412,src/lib/getOrganizationId.ts:9:9
map,0.855,0.855,src/app/(protectedPage)/(mainPage)/_components/mainNavigation/mainNavigation.tsx:58:19
use,0.847,4.507,../../packages/api/src/procedures/orgProtectedProcedure.ts:4:65
useQuery,0.845,0.845,src/app/(protectedPage)/forms/[formId]/conversations/_components/allConversationsTable.tsx:12:16
forwardRef,0.840,0.840,../../packages/ui/src/components/ui/scroll-area.tsx:29:3
map,0.837,1.120,src/app/(protectedPage)/forms/[formId]/_components/formEditor/fieldsEditorCard/editFieldSheet.tsx:214:19
query,0.834,13.283,../../packages/api/src/router/form.ts:186:12
forwardRef,0.829,1.388,../../packages/ui/src/components/ui/table.tsx:40:38
useForm,0.813,0.813,src/app/(protectedPage)/forms/[formId]/_components/formDesignEditor/basicDesignCard.tsx:68:19
onEdit,0.811,0.902,src/app/(protectedPage)/forms/[formId]/_components/formEditor/fieldsEditorCard/editFieldItem.tsx:172:21
findMany,0.797,0.797,../../packages/api/src/router/conversation.ts:187:55
Identifier: any,0.787,0.787,src/app/(protectedPage)/forms/[formId]/_components/formEditor/customizeFormCard.tsx:80:11
promise,0.785,0.885,src/app/(protectedPage)/forms/[formId]/_components/formEditor/fieldsEditorCard/editFieldItem.tsx:97:8
map,0.780,0.891,src/components/common/secondaryNavigation.tsx:38:13
text,0.773,4.985,../../packages/db/src/schema/base.ts:7:6
input,0.770,20.050,../../packages/api/src/router/conversation.ts:265:21
mutation,0.763,4.489,../../packages/api/src/router/workspace.ts:38:13
forwardRef,0.761,0.761,../../packages/ui/src/components/ui/progress.tsx:19:33
Identifier: any,0.754,0.754,src/app/(protectedPage)/forms/[formId]/conversations/_components/conversationDetail.tsx:114:15
useFormContext,0.750,0.778,src/app/(landingPage)/_components/demoSection/demoCollectedDataTable.tsx:22:8
object,0.750,0.750,../../packages/api/src/router/form.ts:166:12
Identifier: typeof Link,0.745,3.315,src/app/(protectedPage)/forms/[formId]/conversations/_components/data-table/conversations-data-table.tsx:227:9
mutateAsync,0.744,0.744,src/app/(protectedPage)/forms/[formId]/_components/formEditor/customizeEndScreenCard.tsx:84:25
findMany,0.744,1.500,../../packages/api/src/router/conversation.ts:35:17
create,0.739,5.944,../../packages/api/src/trpc.ts:40:13
boolean,0.735,1.565,../../packages/db/src/schema/forms/form.ts:16:15
boolean,0.735,0.830,../../packages/db/src/schema/forms/form.ts:16:15
useForm,0.735,4.472,src/app/(protectedPage)/forms/[formId]/_components/formDesignEditor/basicDesignCard.tsx:67:19
createTRPCRouter,0.732,59.262,../../packages/api/src/router/formDesign.ts:15:32
FirstPunctuation: any,0.728,0.728,../../packages/ai/src/conversation.ts:149:11
query,0.726,50.305,../../packages/api/src/router/conversation.ts:24:12
input,0.726,1.476,../../packages/api/src/router/form.ts:165:23
query,0.723,7.119,../../packages/api/src/router/conversation.ts:327:12
mutation,0.722,2.371,../../packages/api/src/router/conversation.ts:227:15
Identifier: string,0.722,0.722,src/app/(protectedPage)/forms/[formId]/_components/formEditor/fieldsEditorCard/editFieldSheet.tsx:227:43
query,0.721,3.492,../../packages/api/src/router/conversation.ts:346:20
createTRPCRouter,0.713,42.473,../../packages/api/src/router/workspace.ts:13:31
Identifier: UseTRPCMutationResult<{ i,0.700,0.700,src/app/(protectedPage)/forms/[formId]/_components/formEditor/fieldsEditorCard/editFieldSheet.tsx:83:30
eq,0.699,0.793,../../packages/api/src/router/form.ts:353:59
query,0.690,4.341,../../packages/api/src/router/formDesign.ts:66:12
enum,0.686,1.031,../../packages/db/src/schema/formFields/validation.ts:37:26
capture,0.685,2.288,../../packages/analytics/src/providers/posthogAnalyticsProvider.ts:38:58
eq,0.684,0.684,../../packages/api/src/router/webhook.ts:48:18
createTRPCRouter,0.683,52.834,../../packages/api/src/router/formField.ts:14:31
object,0.679,14.894,../../packages/db/src/schema/formFields/validation.ts:36:12
jsonb,0.679,10.027,../../packages/db/src/schema/conversations/conversation.ts:12:17
update,0.673,3.241,../../packages/api/src/router/conversation.ts:211:29
mutation,0.664,2.332,../../packages/api/src/router/form.ts:369:15
map,0.663,0.663,src/app/(landingPage)/_components/pricing.tsx:44:11
query,0.653,19.472,../../packages/api/src/router/conversation.ts:183:12
jsonb,0.650,7.489,../../packages/db/src/schema/conversations/conversation.ts:11:14
mutation,0.649,3.688,../../packages/api/src/router/formField.ts:134:15
mutation,0.646,6.411,../../packages/api/src/router/conversation.ts:210:15
Identifier: string,0.639,0.820,src/app/(formSubmissionPage)/view/[formId]/_components/formDesignLayout.tsx:26:22
input,0.637,9.719,../../packages/api/src/router/conversation.ts:98:10
Identifier: ForwardRefExoticComponent,0.635,0.635,src/components/common/statsCard.tsx:30:11
map,0.632,0.754,../../packages/api/src/router/form.ts:117:80
Identifier: ForwardRefExoticComponent,0.632,0.632,src/app/(protectedPage)/forms/[formId]/_components/formEditor/fieldsEditorCard/addFieldItemEditor.tsx:190:15
next,0.631,2.137,../../packages/api/src/procedures/orgProtectedProcedure.ts:13:17
mutation,0.620,2.031,../../packages/api/src/router/webhook.ts:138:14
useMutation,0.619,2.202,src/app/(protectedPage)/(mainPage)/_components/navigationCardContent.tsx:31:15
mutateAsync,0.607,1.422,src/app/(protectedPage)/forms/[formId]/_components/formEditor/customizeEndScreenCard.tsx:83:19
union,0.603,59.919,../../packages/db/src/schema/formFields/validation.ts:35:49
httpBatchLink,0.603,0.603,src/trpc/react.tsx:51:23
update,0.602,1.219,../../packages/api/src/router/form.ts:379:19
createRouteMatcher,0.599,20.670,src/middleware.ts:3:6
