Function Name,Self (ms),Duration (ms),Location
forwardRef,7.234,7.234,components/ui/menubar.tsx:133:57
navigate,7.229,7.229,components/CommonList.tsx:98:28
forwardRef,7.203,7.203,components/ui/scroll-area.tsx:24:18
memo,7.184,9.064,components/survey/SurveyListTable.tsx:11:75
memo,7.183,7.183,components/insights/utils/filterOperator.tsx:253:7
object,7.181,7.181,../server/trpc/routers/website.ts:312:12
memo,7.149,7.149,components/layout/UserConfig.tsx:150:17
update,7.135,7.543,routeTree.gen.ts:177:29
forwardRef,7.133,7.133,components/ui/separator.tsx:6:18
memo,7.118,32.794,components/CommandPanel/index.tsx:276:20
object,7.101,7.101,../server/prisma/zod/user.ts:5:31
forwardRef,7.079,7.079,components/ui/alert.tsx:39:38
pick,7.062,7.062,routes/monitor/$monitorId/index.tsx:74:34
memo,7.058,7.058,components/chart/TimeEventChart.tsx:56:11
groupBy,7.051,16.834,../server/trpc/routers/website.ts:117:53
forwardRef,7.025,7.299,components/ui/dropdown-menu.tsx:48:38
map,6.995,6.995,components/survey/SurveyAIBtn/SurveyAISummary.tsx:181:42
memo,6.991,6.991,components/layout/Header.tsx:20:7
meta,6.986,6.986,../server/trpc/routers/website.ts:69:7
array,6.985,6.985,../server/trpc/routers/auditLog.ts:31:15
array,6.969,13.916,../server/utils/schema.ts:33:11
pick,6.963,6.963,../server/trpc/routers/feed/index.ts:328:12
memo,6.942,6.942,components/website/WebsiteInfo.tsx:93:9
enum,6.941,6.941,components/feed/FeedChannelEditForm.tsx:35:19
forwardRef,6.907,6.907,components/ui/dropdown-menu.tsx:101:3
useQuery,6.902,7.048,components/insights/MetricsSection.tsx:21:35
findMany,6.892,6.892,../server/trpc/routers/user.ts:151:13
forwardRef,6.881,6.881,components/ui/label.tsx:11:14
forwardRef,6.848,6.848,components/ui/dropdown-menu.tsx:122:30
Identifier: DatePickerType,6.846,11.433,components/DateFilter.tsx:11:6
memo,6.833,12.919,components/DateFilter.tsx:150:13
lazy,6.826,19.216,../server/prisma/zod/monitorstatuspage.ts:39:91
memo,6.822,6.822,components/insights/MetricsSection.tsx:34:11
createTransport,6.809,6.809,../server/model/auth.ts:67:28
mutation,6.732,6.732,../server/trpc/routers/workspace.ts:301:15
useQuery,6.716,6.716,components/website/WebsiteOverview.tsx:36:6
memo,6.702,6.702,components/insights/FilterParamsBlock.tsx:65:15
map,6.659,6.659,routes/monitor.tsx:39:16
memo,6.650,6.650,components/layout/UserConfig.tsx:126:11
lazy,6.646,59.902,../server/prisma/zod/user.ts:32:13
map,6.626,6.626,routes/website/overview.tsx:59:24
run,6.612,9.995,../server/model/monitor/runner.ts:56:16
all,6.608,11.491,../server/trpc/routers/website.ts:363:55
memo,6.606,6.606,components/layout/UserConfig.tsx:174:40
union,6.596,8.602,../server/prisma/zod/statuspageincident.ts:8:60
array,6.595,6.595,../server/prisma/zod/notification.ts:9:75
addChildren,6.552,12.467,routeTree.gen.ts:428:25
useQuery,6.544,6.544,components/telemetry/TelemetryOverview.tsx:37:6
forwardRef,6.523,6.523,components/ui/popover.tsx:17:30
query,6.505,6.505,../server/trpc/routers/billing.ts:99:12
memo,6.499,6.499,components/layout/Header.tsx:18:11
map,6.497,6.497,../server/trpc/routers/website.ts:106:27
lazy,6.496,36.991,../server/prisma/zod/websitesession.ts:36:85
lazy,6.483,42.628,../server/prisma/zod/account.ts:30:13
$transaction,6.444,12.360,../server/model/billing/credit.ts:38:47
memo,6.428,10.951,components/website/WebsiteOverview.tsx:93:34
memo,6.399,13.096,components/monitor/MonitorHealthBar.tsx:28:77
memo,6.385,6.385,components/server/ServerRowExpendView.tsx:146:17
array,6.383,18.867,../server/model/_schema/index.ts:37:14
object,6.367,33.775,../server/prisma/zod/schemas/index.ts:24:20
memo,6.360,14.672,components/website/WebsiteOverview.tsx:24:17
memo,6.354,6.354,components/monitor/provider/http.tsx:126:21
get,6.347,6.347,components/monitor/CustomizedErrorArea.tsx:11:17
union,6.327,18.560,../server/prisma/zod/workspace.ts:9:51
lazy,6.299,22.585,../server/prisma/zod/session.ts:22:71
persist,6.289,8.655,store/insights.ts:21:9
object,6.272,50.891,../server/model/_schema/feed.ts:30:45
lazy,6.270,20.997,../server/prisma/zod/workspaceauditlog.ts:24:91
create,6.269,6.269,../server/model/website/index.ts:105:22
memo,6.261,9.269,components/WorkspaceSwitcher.tsx:43:79
input,6.257,6.257,../server/trpc/routers/insights.ts:17:10
useQuery,6.244,6.244,components/CommandPanel/index.tsx:255:36
memo,6.241,6.241,components/chart/SimplePieChart.tsx:114:21
lazy,6.238,35.345,../server/prisma/zod/surveyresult.ts:44:13
array,6.228,6.228,../server/prisma/zod/monitorstatus.ts:9:75
create,6.196,6.196,../server/model/auth.ts:260:32
memo,6.192,6.192,components/monitor/MonitorDataChart.tsx:171:25
mutation,6.189,13.381,../server/trpc/routers/feed/integration.ts:321:15
array,6.156,6.156,../server/trpc/routers/monitor.ts:403:13
meta,6.153,6.153,../server/trpc/routers/billing.ts:84:23
t,6.140,7.189,routes/website/overview.tsx:28:15
memo,6.136,6.136,components/layout/MobileLayout.tsx:32:11
router,6.129,17.441,../server/trpc/routers/feed/integration.ts:13:37
lazy,6.123,30.604,../server/prisma/zod/workspace.ts:9:6
accessor,6.110,6.110,components/server/ServerList.tsx:185:15
meta,6.098,13.222,../server/trpc/routers/feed/index.ts:113:21
forwardRef,6.082,6.082,components/ui/radio-group.tsx:7:19
object,6.074,43.628,../server/model/_schema/feed.ts:3:37
reduce,6.061,6.180,../server/utils/prisma.ts:139:55
memo,6.054,6.393,components/monitor/StatusPage/ServiceList.tsx:30:89
array,6.035,6.035,../server/prisma/zod/feedevent.ts:9:75
addChildren,6.028,10.210,routeTree.gen.ts:435:28
buildFilterQueryOperator,6.015,19.155,../server/model/website/insights.ts:59:30
createActionURL,6.013,6.013,../server/model/auth.ts:147:14
forwardRef,5.998,5.998,components/ui/form.tsx:137:11
object,5.964,5.964,../server/trpc/routers/telemetry.ts:271:15
memo,5.933,5.933,components/survey/SurveyEditForm.tsx:285:25
array,5.929,5.929,../server/trpc/routers/monitor.ts:194:16
update,5.916,5.916,../server/model/billing/credit.ts:38:48
compact,5.915,6.519,components/DateFilter.tsx:29:13
forwardRef,5.904,6.081,components/ui/menubar.tsx:51:26
router,5.893,56.931,../server/trpc/routers/feed/index.ts:25:34
Credentials,5.850,7.682,../server/model/auth.ts:35:23
t,5.834,5.834,routes/login.tsx:68:62
string,5.805,5.805,components/survey/SurveyEditForm.tsx:47:14
useReactTable,5.803,5.803,components/VirtualizedInfiniteDataTable.tsx:74:8
array,5.795,5.795,../server/trpc/routers/survey.ts:251:24
fetchDataByCursor,5.794,7.378,../server/trpc/routers/website.ts:664:42
t,5.777,5.777,routes/login.tsx:160:11
lazy,5.742,29.107,../server/prisma/zod/surveyresult.ts:44:81
groupBy,5.723,5.723,../server/trpc/routers/telemetry.ts:92:55
object,5.705,5.705,../server/trpc/routers/monitor.ts:125:12
memo,5.696,5.696,components/feed/FeedIntegration.tsx:141:7
all,5.690,5.690,routes/settings/billing.tsx:57:23
forwardRef,5.682,5.682,components/ui/table.tsx:102:38
map,5.656,5.656,components/monitor/StatusPage/EditForm.tsx:251:25
lazy,5.647,30.234,../server/prisma/zod/userapikey.ts:23:77
format,5.641,5.641,routes/survey/$surveyId/index.tsx:282:32
memo,5.629,8.257,components/CommandPanel/index.tsx:264:10
memo,5.629,5.808,components/modals/NotificationInfo/index.tsx:39:14
memo,5.617,5.617,components/server/AddServerStep.tsx:75:15
memo,5.600,5.600,components/chart/TimeEventChart.tsx:88:9
memo,5.599,6.561,components/monitor/StatusPage/StatusHeader.tsx:28:77
lazy,5.575,24.481,../server/prisma/zod/workspace.ts:9:38
lazy,5.550,27.924,../server/prisma/zod/telemetrysession.ts:33:89
t,5.530,5.530,components/WorkspaceSwitcher.tsx:155:56
lazy,5.523,24.015,../server/prisma/zod/websiteeventdata.ts:27:89
object,5.523,8.733,../server/trpc/routers/ai.ts:38:16
t,5.483,5.483,routes/register.tsx:44:9
router,5.483,116.580,../server/trpc/routers/feed/index.ts:25:34
object,5.474,13.154,../server/model/prompt/survey.ts:7:41
signIn,5.456,5.456,api/authjs/useAuth.ts:66:20
array,5.442,11.115,../server/utils/schema.ts:27:11
literal,5.441,5.441,../server/model/_schema/feed.ts:5:40
record,5.402,5.402,../server/model/_schema/index.ts:15:11
forwardRef,5.395,5.395,components/ui/select.tsx:78:5
memo,5.381,5.381,components/server/InstallScript.tsx:40:9
setState,5.380,5.380,routes/insights.tsx:56:20
info,5.374,5.374,components/monitor/provider/custom.tsx:33:17
find,5.366,7.756,../server/utils/prisma.ts:61:9
array,5.355,5.355,../server/trpc/routers/telemetry.ts:41:13
t,5.354,9.003,routes/page/$slug.tsx:84:15
toLowerCase,5.338,6.953,../server/model/monitor/provider/http.ts:18:7
meta,5.299,16.464,../server/trpc/routers/feed/index.ts:231:17
execa,5.295,5.295,../server/model/notification/provider/apprise.ts:22:29
memo,5.288,5.853,components/monitor/provider/ping.tsx:22:9
defineConfig,5.264,5.264,vite.config.ts:9:11
lazy,5.263,24.305,../server/prisma/zod/websiteevent.ts:30:81
union,5.237,36.094,../server/trpc/routers/ai.ts:33:17
lazy,5.216,21.159,../server/prisma/zod/telemetryevent.ts:36:85
useQuery,5.214,5.214,components/CommandPanel/index.tsx:267:40
forwardRef,5.192,5.192,components/ui/dialog.tsx:82:20
Identifier: any,5.187,5.187,routes/telemetry/$telemetryId.tsx:102:19
forwardRef,5.172,5.172,components/ui/menubar.tsx:153:25
memo,5.168,9.696,components/survey/SurveyEditForm.tsx:64:73
findMany,5.151,5.151,../server/trpc/routers/monitor.ts:49:54
useQuery,5.103,5.103,routes/feed/$channelId/index.tsx:45:25
memo,5.103,5.103,components/DateFilter.tsx:151:27
forwardRef,5.099,5.099,components/ui/select.tsx:38:29
array,5.097,5.097,../server/trpc/routers/feed/index.ts:195:15
t,5.095,5.095,routes/website/$websiteId/index.tsx:150:23
object,5.043,10.225,components/monitor/StatusPage/EditForm.tsx:35:33
findFirst,5.037,5.037,../server/model/auth.ts:282:13
memo,5.034,5.034,components/insights/MetricsBlock.tsx:54:11
useEvent,5.027,5.027,components/Sortable/SortableGroup.tsx:36:31
object,5.001,5.001,../server/prisma/zod/schemas/index.ts:6:12
union,4.989,13.496,../server/prisma/zod/feedevent.ts:9:51
useQuery,4.987,4.987,hooks/useConfig.ts:25:19
lazy,4.973,24.409,../server/prisma/zod/telemetry.ts:25:75
Identifier: typeof PrismaClient,4.957,13.466,../server/model/_client.ts:12:22
memo,4.933,12.763,components/survey/SurveyAIBtn/SurveyAISummary.tsx:29:75
forwardRef,4.930,4.930,components/ui/radio-group.tsx:34:7
memo,4.914,10.446,components/monitor/provider/http.tsx:202:73
findUnique,4.903,4.903,../server/trpc/routers/monitor.ts:624:13
redirect,4.897,15.222,utils/route.ts:10:10
union,4.895,9.766,../server/model/_schema/feed.ts:32:15
object,4.892,4.892,../server/prisma/zod/account.ts:5:34
object,4.885,23.815,components/survey/SurveyEditForm.tsx:33:32
memo,4.878,4.878,components/monitor/provider/http.tsx:212:19
map,4.878,4.878,components/CommonList.tsx:121:45
lazy,4.875,19.000,../server/prisma/zod/notification.ts:9:38
lazy,4.861,29.166,../server/prisma/zod/websiteevent.ts:30:13
findMany,4.856,5.270,../server/trpc/routers/workspace.ts:177:29
lazy,4.832,41.823,../server/prisma/zod/websitesession.ts:36:13
createFileRoute,4.832,5.098,routes/feed.tsx:20:21
lazy,4.831,19.750,../server/prisma/zod/notification.ts:34:81
lazy,4.821,18.983,../server/prisma/zod/workspacesonusers.ts:23:91
memo,4.820,4.820,components/CodeBlock.tsx:25:7
lazy,4.818,25.977,../server/prisma/zod/telemetryevent.ts:36:13
navigate,4.801,12.029,components/CommonList.tsx:97:61
$transaction,4.797,17.157,../server/model/billing/credit.ts:38:26
Identifier: any,4.796,4.796,routes/switchWorkspace.tsx:61:11
lazy,4.794,29.203,../server/prisma/zod/telemetry.ts:25:13
lazy,4.785,18.953,../server/prisma/zod/monitorevent.ts:22:81
literal,4.780,4.780,components/monitor/StatusPage/EditForm.tsx:42:9
lazy,4.776,20.906,../server/prisma/zod/websitesessiondata.ts:27:93
anonymous,4.751,4.751,components/MarkdownEditor/index.tsx:5:45
delete,4.751,4.751,../server/trpc/routers/workspace.ts:190:12
object,4.746,8.216,../server/prisma/zod/schemas/index.ts:30:18
forwardRef,4.744,4.744,components/ui/menubar.tsx:21:16
union,4.719,11.619,../server/prisma/zod/workspacetask.ts:9:51
forwardRef,4.714,4.714,components/ui/select.tsx:73:22
router,4.714,8.642,../server/trpc/routers/notification.ts:11:42
useInfiniteQuery,4.704,4.704,components/feed/FeedArchivePageButton.tsx:39:8
object,4.697,9.456,components/monitor/StatusPage/schema.ts:16:26
useQuery,4.688,4.688,components/monitor/MonitorDataMetrics.tsx:18:30
lazy,4.686,32.611,../server/prisma/zod/telemetrysession.ts:33:13
input,4.686,161.407,../server/trpc/routers/ai.ts:29:7
forwardRef,4.676,4.676,components/ui/dialog.tsx:35:5
lazy,4.673,27.258,../server/prisma/zod/session.ts:22:13
object,4.670,4.670,../server/model/_schema/feed.ts:53:16
get,4.667,4.880,../server/trpc/trpc.ts:21:19
lazy,4.664,21.294,../server/prisma/zod/surveyresult.ts:9:38
forwardRef,4.664,4.664,components/ui/select.tsx:42:34
lazy,4.647,22.135,../server/prisma/zod/workspacedailyusage.ts:26:95
union,4.607,13.875,../server/prisma/zod/notification.ts:9:51
array,4.602,4.602,components/monitor/StatusPage/schema.ts:18:12
object,4.599,7.680,../server/model/prompt/survey.ts:7:51
update,4.598,6.376,../server/trpc/routers/telemetry.ts:151:15
lazy,4.581,15.771,../server/prisma/zod/monitordata.ts:21:79
array,4.569,4.569,../server/model/_schema/feed.ts:68:16
memo,4.561,4.606,components/monitor/StatusPage/Body.tsx:146:9
lazy,4.554,16.398,../server/prisma/zod/workspacetask.ts:9:38
object,4.553,34.017,../server/utils/schema.ts:25:35
lazy,4.550,39.733,../server/prisma/zod/monitor.ts:43:13
object,4.539,14.765,components/monitor/StatusPage/EditForm.tsx:35:23
memo,4.529,4.529,components/DateFilter.tsx:149:11
navigate,4.511,4.511,routes/website/$websiteId/index.tsx:61:20
memo,4.505,4.505,components/layout/MobileLayout.tsx:26:11
forwardRef,4.486,4.486,components/ui/menubar.tsx:112:20
meta,4.478,33.334,../server/trpc/routers/website.ts:637:23
fetchDataByCursor,4.475,4.769,../server/trpc/routers/auditLog.ts:38:42
meta,4.463,13.664,../server/trpc/routers/global.ts:7:10
redirect,4.446,4.446,routes/login.tsx:23:28
Identifier: PickerComponentClass<Pick,4.442,4.442,../../node_modules/.pnpm/antd@5.13.1_date-fns@3.6.0_moment@2.30.1_react-dom@18.2.0_react@18.2.0__react@18.2.0/node_modules/antd/es/date-picker/index.d.ts:66:36
memo,4.436,4.436,components/AlertConfirm.tsx:39:9
enum,4.434,4.874,../server/prisma/zod/schemas/index.ts:28:14
update,4.434,4.434,../server/trpc/routers/feed/index.ts:152:28
forwardRef,4.409,4.409,components/ui/tabs.tsx:8:17
t,4.404,4.404,components/monitor/StatusPage/ServiceList.tsx:221:26
map,4.392,11.585,components/CommonList.tsx:88:21
delete,4.391,4.391,../server/model/auth.ts:227:24
FirstPunctuation: any,4.381,9.352,../server/trpc/trpc.ts:24:9
forwardRef,4.376,4.376,components/ui/command.tsx:111:20
lazy,4.376,15.908,../server/prisma/zod/monitorstatus.ts:31:83
useQuery,4.373,4.373,components/CommandPanel/index.tsx:258:41
anonymous,4.370,4.685,store/settings.ts:9:13
lazy,4.362,17.992,../server/prisma/zod/monitor.ts:9:38
object,4.352,9.201,../server/trpc/routers/global.ts:17:13
Identifier: any,4.351,4.351,routes/login.tsx:165:9
router,4.349,26.315,../server/trpc/routers/billing.ts:26:37
memo,4.337,4.337,components/billing/SubscriptionSelection.tsx:28:22
useMutation,4.335,4.335,routes/playground.tsx:95:37
update,4.335,7.067,../server/model/monitor/manager.ts:30:22
update,4.331,4.331,../server/model/auth.ts:255:29
router,4.329,11.312,../server/trpc/routers/feed/integration.ts:13:45
findFirst,4.329,6.967,../server/model/billing/workspace.ts:42:29
immer,4.311,4.918,components/ai/store.ts:34:19
lazy,4.305,17.788,../server/prisma/zod/survey.ts:9:38
forwardRef,4.304,5.411,components/ui/command.tsx:38:21
object,4.295,4.295,../server/prisma/zod/workspace.ts:11:36
array,4.276,21.160,../server/prisma/zod/schemas/index.ts:29:18
meta,4.274,4.274,../server/trpc/routers/survey.ts:350:14
memo,4.264,4.264,components/chart/SimplePieChart.tsx:104:11
lazy,4.239,36.323,../server/prisma/zod/feedchannel.ts:27:13
union,4.224,9.711,../server/prisma/zod/lemonsqueezywebhookevent.ts:8:51
memo,4.210,4.210,components/chart/TimeEventChart.tsx:58:7
forwardRef,4.208,4.208,components/ui/checkbox.tsx:19:5
memo,4.207,7.083,components/telemetry/TelemetryMetricsTable.tsx:19:78
mutateAsync,4.197,4.197,routes/settings/apiKey.tsx:125:25
memo,4.196,5.287,components/website/WebsiteInfo.tsx:99:13
lazy,4.188,28.203,../server/prisma/zod/websiteeventdata.ts:27:13
create,4.187,4.187,../server/trpc/routers/feed/index.ts:273:28
object,4.169,4.169,../server/utils/schema.ts:34:8
findMany,4.167,4.167,../server/trpc/routers/feed/index.ts:48:29
union,4.164,12.233,../server/prisma/zod/workspace.ts:9:60
map,4.163,4.163,components/WorkspaceSwitcher.tsx:184:23
addChildren,4.137,11.096,routeTree.gen.ts:458:24
get,4.113,4.113,components/insights/TableView.tsx:67:15
lazy,4.098,16.776,../server/prisma/zod/statuspageincident.ts:8:38
map,4.093,4.093,routes/survey/$surveyId/index.tsx:301:29
Identifier: FC<PropsWithChildren<{ ns,4.082,4.082,routes/telemetry.tsx:76:19
memo,4.069,4.069,components/monitor/MonitorPublicDataChart.tsx:100:17
lazy,4.068,50.747,../server/prisma/zod/workspace.ts:48:13
t,4.052,13.536,routes/register.tsx:47:9
query,4.037,4.037,../server/trpc/routers/billing.ts:50:12
useWatch,4.034,4.034,components/modals/NotificationInfo/strategies/telegram.tsx:11:16
lazy,4.033,23.016,../server/prisma/zod/workspacesonusers.ts:23:13
mutation,4.029,14.873,../server/trpc/routers/workspace.ts:173:15
lazy,4.029,25.323,../server/prisma/zod/surveyresult.ts:9:6
memo,4.019,8.709,components/monitor/StatusPage/EditForm.tsx:68:14
lazy,4.007,16.154,../server/prisma/zod/monitorstatus.ts:9:38
forwardRef,4.002,4.002,components/ui/dropdown-menu.tsx:162:30
findFirst,3.984,3.984,../server/trpc/routers/workspace.ts:106:36
memo,3.970,3.970,components/telemetry/TelemetryList.tsx:139:13
forwardRef,3.963,3.963,components/ui/tabs.tsx:38:20
memo,3.954,3.954,components/chart/TimeEventChart.tsx:109:9
memo,3.945,3.945,components/Loading.tsx:4:33
memo,3.943,3.943,components/telemetry/TelemetryList.tsx:295:11
t,3.936,6.295,components/billing/usePlans.tsx:58:16
union,3.929,12.532,../server/prisma/zod/statuspageincident.ts:8:51
Identifier: number | undefined,3.929,3.929,routes/survey/$surveyId/index.tsx:202:17
lazy,3.910,21.698,../server/prisma/zod/survey.ts:9:6
t,3.908,3.908,components/feed/FeedChannelEditForm.tsx:165:30
memo,3.894,3.894,components/feed/FeedIntegration.tsx:30:13
createExpressMiddleware,3.873,4.599,../server/trpc/index.ts:14:37
memo,3.864,9.811,components/feed/FeedArchivePageButton.tsx:23:14
map,3.858,3.858,components/ui/chart.tsx:299:19
t,3.855,3.855,routes/settings/workspace.tsx:150:18
array,3.845,3.845,../server/trpc/routers/global.ts:26:22
Identifier: typeof DataTable,3.840,3.840,routes/settings/apiKey.tsx:150:15
forwardRef,3.836,3.836,components/ui/command.tsx:83:21
merge,3.826,3.826,../server/model/_schema/filter.ts:11:35
lazy,3.824,23.575,../server/prisma/zod/notification.ts:34:13
memo,3.822,3.822,components/website/WebsiteOverview.tsx:97:23
pick,3.820,3.820,../server/trpc/routers/feed/index.ts:126:16
lazy,3.816,21.983,../server/prisma/zod/workspacesubscription.ts:23:13
forwardRef,3.814,10.337,components/ui/popover.tsx:17:5
lazy,3.808,17.479,../server/prisma/zod/feedevent.ts:9:38
input,3.805,3.805,../server/trpc/routers/notification.ts:38:10
object,3.794,5.673,../server/utils/schema.ts:27:20
memo,3.792,5.585,components/WorkspaceSwitcher.tsx:157:27
accessor,3.779,3.779,components/survey/useSurveyListColumns.tsx:32:19
forwardRef,3.777,3.777,components/ui/alert-dialog.tsx:28:27
lazy,3.768,34.003,../server/prisma/zod/userapikey.ts:23:13
lazy,3.753,25.888,../server/prisma/zod/workspacedailyusage.ts:26:13
lazy,3.742,27.717,../server/prisma/zod/telemetryevent.ts:9:6
$transaction,3.740,3.854,../server/model/user.ts:109:21
useMutation,3.736,3.736,routes/settings/profile.tsx:25:33
addChildren,3.708,13.919,routeTree.gen.ts:434:14
record,3.704,3.704,../server/prisma/zod/workspacetask.ts:9:96
array,3.701,3.701,../server/prisma/zod/surveyresult.ts:9:75
memo,3.699,4.748,components/WorkspaceSwitcher.tsx:228:13
mutation,3.698,10.074,../server/trpc/routers/telemetry.ts:147:15
lazy,3.685,24.682,../server/prisma/zod/workspaceauditlog.ts:24:13
memo,3.685,3.685,routes/survey/$surveyId/index.tsx:355:13
addChildren,3.678,19.871,routeTree.gen.ts:459:78
navigate,3.669,3.669,routes/survey/$surveyId/index.tsx:157:39
lazy,3.666,15.435,../server/prisma/zod/monitorstatuspage.ts:9:38
merge,3.657,7.579,../server/model/_schema/index.ts:58:51
memo,3.653,3.653,components/WorkspaceSwitcher.tsx:236:17
"Identifier: ""/status/$slug""",3.649,3.649,routes/page/$slug.tsx:84:20
cn,3.649,4.321,components/ui/calendar.tsx:17:15
union,3.647,16.472,../server/prisma/zod/surveyresult.ts:9:51
object,3.628,37.555,../server/model/_schema/feed.ts:3:47
createFileRoute,3.627,3.627,routes/login.tsx:17:21
memo,3.627,3.627,components/monitor/MonitorListItem.tsx:90:9
map,3.627,3.627,components/insights/DropdownSelect.tsx:72:23
memo,3.622,3.622,components/website/WebsiteVisitorMap/VisitorLeafletMap.tsx:59:11
object,3.621,39.568,../server/prisma/zod/schemas/index.ts:12:35
navigate,3.614,3.614,routes/telemetry.tsx:53:18
forwardRef,3.604,3.604,components/ui/form.tsx:109:20
object,3.603,12.967,../server/model/monitor/provider/openai.ts:12:10
lazy,3.601,21.593,../server/prisma/zod/monitor.ts:9:6
meta,3.596,7.842,../server/trpc/routers/workspace.ts:202:11
memo,3.595,3.595,components/website/WebsiteVisitorMap/VisitorLarkMap.tsx:87:11
info,3.592,3.592,components/telemetry/TelemetryList.tsx:77:11
memo,3.580,3.580,components/chart/TimeEventChart.tsx:94:20
forwardRef,3.566,3.566,components/ui/menubar.tsx:193:25
memo,3.559,4.438,components/survey/SurveyAIBtn/SurveyAITranslation.tsx:29:14
reset,3.555,3.555,routes/website/$websiteId/index.tsx:196:15
t,3.544,3.544,routes/page/$slug.tsx:72:20
union,3.542,11.958,../server/prisma/zod/monitorstatus.ts:9:51
all,3.541,12.285,../server/model/workspace.ts:77:66
object,3.536,3.536,../server/trpc/routers/telemetry.ts:260:12
update,3.534,6.435,../server/trpc/routers/workspace.ts:70:21
useEvent,3.514,4.689,components/modals/NotificationInfo/strategies/telegram.tsx:17:34
Identifier: TypographyProps,3.508,3.508,routes/settings/workspace.tsx:190:17
lazy,3.507,19.905,../server/prisma/zod/workspacetask.ts:9:6
memo,3.502,3.502,components/monitor/MonitorPublicDataChart.tsx:120:13
update,3.501,3.501,../server/model/user.ts:277:9
lazy,3.489,24.395,../server/prisma/zod/websitesessiondata.ts:27:13
compact,3.481,3.481,routes/settings/notifications.tsx:93:36
cn,3.471,3.471,routes/website.tsx:75:24
enum,3.470,3.470,../server/prisma/zod/schemas/index.ts:32:16
memo,3.464,29.007,components/server/ServerList.tsx:25:65
findFirst,3.460,3.460,../server/trpc/routers/feed/index.ts:90:28
object,3.453,3.453,../server/trpc/routers/feed/index.ts:36:38
update,3.447,3.447,../server/model/user.ts:296:10
memo,3.445,3.445,components/layout/DesktopLayout.tsx:152:11
pick,3.429,3.429,../server/trpc/routers/monitor.ts:689:16
memo,3.423,3.423,components/survey/SurveyCategoryChart.tsx:90:11
object,3.415,3.542,../server/model/_schema/feed.ts:35:26
getCenterTotalSize,3.403,3.403,components/DataTable.tsx:68:7
memo,3.400,3.400,components/monitor/MonitorInfo.tsx:221:35
format,3.393,3.393,routes/settings/usage.tsx:47:13
findUnique,3.388,3.388,../server/model/auth.ts:236:35
memo,3.387,3.387,components/website/WebsiteLighthouseBtn.tsx:107:11
object,3.384,27.199,components/survey/SurveyEditForm.tsx:33:22
meta,3.379,26.133,../server/trpc/routers/feed/index.ts:26:12
meta,3.376,4.857,../server/trpc/routers/survey.ts:448:18
Identifier: { expiredAt: Date | null;,3.376,27.815,../server/model/user.ts:396:9
memo,3.371,3.371,components/monitor/MonitorInfo.tsx:73:11
query,3.369,4.272,../server/trpc/routers/ai.ts:46:12
Identifier: any,3.368,3.368,routes/survey/$surveyId/index.tsx:289:50
meta,3.368,4.766,../server/trpc/routers/monitor.ts:231:8
meta,3.356,8.489,../server/trpc/routers/feed/index.ts:26:12
open,3.340,3.340,routes/feed/$channelId/index.tsx:161:7
memo,3.337,3.882,components/monitor/MonitorInfo.tsx:179:49
forwardRef,3.331,3.331,components/ui/select.tsx:139:24
handleSubmit,3.329,3.329,routes/settings/workspace.tsx:230:13
useQuery,3.326,3.326,components/insights/FilterSection.tsx:20:41
memo,3.322,3.496,components/website/WebsiteInfo.tsx:21:49
memo,3.313,3.313,components/monitor/MonitorInfo.tsx:86:39
object,3.304,7.124,../server/trpc/routers/feed/index.ts:120:12
meta,3.284,10.465,../server/trpc/routers/website.ts:305:13
createFileRoute,3.283,3.283,routes/feed/add.tsx:13:21
useMemo,3.275,60.407,routes/settings/workspace.tsx:145:11
Identifier: typeof DataTable,3.256,3.256,routes/settings/workspace.tsx:276:15
object,3.253,9.245,../server/trpc/routers/website.ts:170:12
lazy,3.244,22.196,../server/prisma/zod/monitorevent.ts:22:13
delete,3.235,3.235,../server/trpc/routers/user.ts:174:12
nativeEnum,3.232,3.232,../server/prisma/zod/workspacetask.ts:15:10
memo,3.230,3.230,components/insights/ChartRender.tsx:71:11
lazy,3.228,18.999,../server/prisma/zod/monitordata.ts:21:13
map,3.226,3.226,components/chart/TimeEventChart.tsx:121:18
map,3.226,3.226,components/monitor/StatusPage/Services.tsx:36:29
createFileRoute,3.222,3.222,routes/monitor/add.tsx:18:21
includes,3.219,100.728,../server/model/auth.ts:31:13
map,3.218,3.218,components/CommandPanel/index.tsx:341:10
mutation,3.216,3.216,../server/trpc/routers/monitor.ts:328:13
fetchDataByCursor,3.213,4.870,../server/trpc/routers/survey.ts:390:42
findUnique,3.206,3.206,../server/trpc/routers/workspace.ts:354:29
next,3.205,32.434,../server/trpc/trpc.ts:71:13
t,3.201,3.201,routes/website/overview.tsx:36:17
object,3.200,35.048,../server/trpc/routers/user.ts:32:13
info,3.197,3.197,components/telemetry/TelemetryList.tsx:67:17
union,3.195,6.900,../server/prisma/zod/workspacetask.ts:9:60
router,3.186,1578.698,../server/trpc/routers/index.ts:17:25
union,3.185,5.487,../server/prisma/zod/lemonsqueezywebhookevent.ts:8:60
forwardRef,3.183,3.183,components/ui/dialog.tsx:15:22
memo,3.178,14.394,components/survey/SurveyDownloadBtn.tsx:28:79
t,3.177,3.177,routes/page.tsx:92:31
display,3.176,3.176,components/server/ServerList.tsx:49:27
Identifier: <TFieldValues extends Fie,3.169,3.169,routes/settings/workspace.tsx:239:19
