Function Name,Self (ms),Duration (ms),Location
map,3.070,3.070,src/app/[locale]/(admin)/polls/user-polls.tsx:50:11
map,3.068,3.068,src/components/forms/poll-options-form/month-calendar/month-calendar.tsx:269:27
CredentialsProvider,3.066,3.393,src/auth/providers/guest.ts:4:29
map,3.065,4.527,src/components/forms/poll-options-form/month-calendar/time-picker.tsx:73:21
toString,3.037,3.037,src/app/[locale]/(admin)/events/user-scheduled-events.tsx:23:26
t,3.011,47.526,src/components/poll/mobile-poll.tsx:187:23
map,3.004,3.004,src/components/forms/poll-options-form/month-calendar/month-calendar.tsx:128:25
requiredString,2.994,2.994,src/components/forms/poll-details-form.tsx:28:11
Identifier: string,2.963,2.963,src/features/quick-create/quick-create-button.tsx:13:12
Identifier: typeof Error,2.944,2.944,src/global-error.tsx:23:9
input,2.940,2.940,src/trpc/routers/auth.ts:17:15
forwardRef,2.916,2.916,../../packages/ui/src/command.tsx:65:20
map,2.908,2.908,src/components/poll/mobile-poll/poll-option.tsx:78:11
t,2.901,2.901,src/components/forms/poll-details-form.tsx:65:24
forwardRef,2.899,2.899,../../packages/ui/src/select.tsx:68:20
findUnique,2.894,2.894,src/trpc/routers/user.ts:30:19
cancel,2.886,3.277,src/components/poll/desktop-poll/participant-row-form.tsx:71:22
FirstBinaryOperator: any,2.865,2.865,../../packages/emails/src/templates/finalized-host.tsx:59:15
object,2.865,9.658,src/trpc/routers/polls.ts:68:12
t,2.854,4.731,src/components/discussion/discussion.tsx:201:9
cn,2.815,2.815,src/app/components/page-layout.tsx:19:11
useState,2.804,3.901,src/components/forms/poll-options-form/month-calendar/time-picker.tsx:21:61
format,2.793,2.793,src/components/forms/poll-options-form/week-calendar.tsx:116:19
t,2.787,2.787,src/components/forms/poll-options-form/date-navigation-toolbar.tsx:26:9
setValue,2.756,16.890,src/components/forms/poll-options-form/month-calendar/month-calendar.tsx:225:34
cn,2.754,3.511,src/app/[locale]/(admin)/app-card.tsx:84:9
delete,2.754,2.754,src/app/api/stripe/webhook/handlers/customer-subscription/deleted.ts:27:8
$transaction,2.733,2.733,src/trpc/routers/polls/participants.ts:176:14
map,2.729,7.859,src/components/modal/modal-provider.tsx:52:11
mutation,2.726,2.726,src/trpc/routers/polls/participants.ts:113:56
getOptions,2.708,2.708,src/components/forms/poll-options-form/month-calendar/time-picker.tsx:71:18
Identifier: Context<{ participants: (,2.706,2.706,src/components/participants-provider.tsx:45:11
push,2.705,2.850,next.config.js:16:19
Identifier: any,2.696,2.696,src/app/[locale]/(auth)/components/auth-page.tsx:26:11
create,2.685,5.161,src/trpc/routers/polls/participants.ts:158:34
FirstBinaryOperator: any,2.683,2.683,../../packages/emails/src/templates/finalized-participant.tsx:57:15
format,2.675,2.675,src/components/forms/poll-options-form/month-calendar/time-picker.tsx:89:15
map,2.671,2.671,src/app/[locale]/(admin)/polls/user-polls.tsx:229:15
Identifier: { width: number; height: ,2.655,15.840,playwright.config.ts:18:7
cn,2.650,2.650,../../packages/ui/src/dropdown-menu.tsx:190:11
createServerSideHelpers,2.640,2.814,src/trpc/server/create-ssr-helper.ts:32:31
findUnique,2.610,2.610,src/app/[locale]/invite/[urlId]/page.tsx:67:21
getEmailClient,2.590,3.244,src/trpc/routers/polls/comments.ts:132:11
object,2.570,13.672,src/components/poll/voting-form.tsx:23:19
toISOString,2.552,5.405,src/components/forms/poll-options-form/poll-options-form.tsx:178:11
push,2.543,5.130,src/components/modal/modal-provider.tsx:53:27
Identifier: any,2.532,2.532,src/components/participant-dropdown.tsx:86:39
toISOString,2.532,2.532,src/components/forms/poll-options-form/poll-options-form.tsx:177:9
Identifier: ForwardRefExoticComponent,2.490,2.490,src/components/optimized-avatar-image.tsx:33:63
t,2.482,2.482,src/components/new-participant-modal.tsx:183:7
handleSubmit,2.481,5.038,src/app/[locale]/(admin)/settings/profile/profile-email-address.tsx:88:34
reduce,2.476,15.101,src/trpc/routers/polls.ts:59:11
create,2.476,2.476,src/trpc/routers/polls/participants.ts:158:61
Identifier: any,2.460,2.460,src/app/[locale]/(admin)/settings/profile/profile-picture.tsx:120:7
groupBy,2.445,11.169,src/trpc/routers/polls.ts:48:22
createTransport,2.442,11.817,../../packages/emails/src/send-email.tsx:163:31
newParticipant,2.441,2.441,src/components/poll/desktop-poll.tsx:233:7
cn,2.441,2.441,src/components/table.tsx:110:7
object,2.438,6.212,src/components/new-participant-modal.tsx:21:28
object,2.431,11.102,src/components/poll/voting-form.tsx:23:29
Identifier: (props: Omit<DetailedHTML,2.427,2.427,../../packages/emails/src/components/styled-components.tsx:41:9
onChange,2.411,2.411,src/components/forms/poll-options-form/poll-options-form.tsx:226:17
Identifier: Process,2.402,2.402,playwright.config.ts:5:11
t,2.400,2.523,src/app/[locale]/(admin)/settings/profile/profile-picture.tsx:38:21
onChange,2.387,4.718,src/components/forms/poll-settings.tsx:95:13
t,2.379,2.390,src/app/[locale]/(auth)/login/verify/components/otp-form.tsx:60:9
map,2.371,2.371,src/components/new-participant-modal.tsx:78:15
getSubject,2.370,2.370,../../packages/emails/src/send-email.tsx:97:20
NextAuth,2.352,3.227,src/next-auth.ts:89:33
NextAuth,2.351,13.195,src/next-auth.ts:33:4
Identifier: ForwardRefExoticComponent,2.332,2.332,src/components/forms/poll-options-form/poll-options-form.tsx:120:21
format,2.329,2.329,src/components/forms/poll-options-form/week-calendar.tsx:128:23
Identifier: ForwardRefExoticComponent,2.320,2.320,src/app/[locale]/(admin)/settings/profile/profile-settings.tsx:60:19
forwardRef,2.312,7.499,../../packages/ui/src/select.tsx:54:7
t,2.311,2.610,src/components/user-provider.tsx:89:14
mutation,2.309,4.513,src/trpc/routers/polls.ts:177:15
map,2.308,2.308,src/app/[locale]/(admin)/events/event-list.tsx:51:19
Identifier: any,2.301,2.301,src/components/forms/poll-options-form/week-calendar.tsx:112:17
Identifier: Omit<DetailedHTMLProps<Ta,2.301,2.301,../../packages/emails/src/components/styled-components.tsx:118:23
t,2.295,2.295,src/components/forms/poll-options-form/date-navigation-toolbar.tsx:25:7
Identifier: (props: Omit<DetailedHTML,2.292,6.874,../../packages/emails/src/components/styled-components.tsx:141:11
toast,2.292,6.371,src/app/[locale]/poll/[urlId]/unsubscribe-alert.tsx:21:13
object,2.291,11.279,src/trpc/routers/polls/participants.ts:248:12
map,2.290,2.290,src/components/forms/poll-options-form/month-calendar/month-calendar.tsx:187:23
map,2.289,2.289,src/components/poll/desktop-poll/participant-row-form.tsx:107:17
map,2.287,2.329,../../packages/ui/src/toaster.tsx:18:17
map,2.276,2.276,src/components/time-zone-picker/time-zone-select.tsx:47:24
updatePreferences,2.269,2.269,src/components/clock.tsx:28:11
"Identifier: ""cancel""",2.269,2.269,src/components/poll/manage-poll/finalize-poll-dialog.tsx:244:21
map,2.269,2.269,src/app/[locale]/(admin)/events/event-list.tsx:53:23
handleSubmit,2.268,2.268,src/components/poll/manage-poll/finalize-poll-dialog.tsx:125:7
t,2.262,2.262,src/components/forms/poll-options-form/month-calendar/month-calendar.tsx:99:13
t,2.256,2.256,../../packages/emails/src/templates/change-email-request.tsx:30:10
findFirst,2.253,3.771,src/app/api/notifications/unsubscribe/route.ts:29:24
Identifier: boolean,2.253,15.265,playwright.config.ts:5:6
Identifier: any,2.245,2.245,src/app/[locale]/(admin)/settings/profile/profile-email-address.tsx:142:13
useMutation,2.235,2.584,src/components/poll/mutations.ts:97:9
Identifier: any,2.235,2.235,src/components/poll/desktop-poll.tsx:354:31
"StringLiteral: ""Pro""",2.234,2.234,public/locales/en/app.json:131:13
useMutation,2.228,2.856,src/components/poll/mutations.ts:22:9
forwardRef,2.216,2.216,../../packages/ui/src/select.tsx:20:7
forwardRef,2.210,2.210,../../packages/ui/src/toast.tsx:93:38
Identifier: any,2.210,2.210,src/components/poll/notifications-toggle.tsx:122:17
object,2.206,9.367,src/trpc/routers/polls.ts:514:12
mutation,2.200,2.200,src/trpc/routers/user.ts:232:43
Identifier: any,2.194,2.194,src/components/page-dialog.tsx:24:9
mutateAsync,2.190,2.190,src/app/[locale]/(auth)/auth/login/components/login-page.tsx:54:7
t,2.185,2.185,src/components/participant-dropdown.tsx:287:14
some,2.184,2.758,src/next-auth.config.ts:32:7
t,2.181,2.181,../../packages/emails/src/templates/login.tsx:90:9
update,2.178,2.697,src/trpc/routers/polls.ts:375:12
Identifier: any,2.169,2.169,src/app/[locale]/poll/[urlId]/skeleton.tsx:4:11
findUnique,2.152,4.470,src/auth/providers/email.ts:16:23
Identifier: UseFormReturn<PollSetting,2.151,2.151,src/components/forms/poll-settings.tsx:96:24
forwardRef,2.139,2.139,../../packages/ui/src/tabs.tsx:43:38
object,2.135,13.501,src/components/new-participant-modal.tsx:27:28
forwardRef,2.127,2.130,../../packages/ui/src/form.tsx:105:11
Identifier: any,2.127,2.127,src/components/poll/desktop-poll/participant-row.tsx:49:7
updateMany,2.118,6.147,src/app/api/house-keeping/delete-inactive-polls/route.ts:17:41
Identifier: (props: SessionProviderPr,2.114,2.114,src/app/[locale]/layout.tsx:35:7
t,2.109,4.100,src/components/discussion/discussion.tsx:132:35
forwardRef,2.091,2.091,../../packages/ui/src/button.tsx:50:65
useMutation,2.063,2.507,src/components/poll/manage-poll.tsx:45:17
use,2.059,11.735,src/trpc/routers/polls/comments.ts:74:7
map,2.055,2.055,src/components/discussion/discussion.tsx:256:21
forwardRef,2.041,2.041,../../packages/ui/src/switch.tsx:13:38
forwardRef,2.023,2.023,../../packages/ui/src/select.tsx:95:5
t,2.022,2.022,src/components/participant-dropdown.tsx:243:11
handleSubmit,2.011,5.131,src/app/[locale]/poll/[urlId]/edit-options/page.tsx:89:37
toast,2.010,2.986,src/app/[locale]/(admin)/settings/profile/profile-email-address.tsx:65:13
entries,2.009,2.511,src/components/modal/modal-provider.tsx:68:8
Identifier: any,2.008,2.008,src/components/new-participant-modal.tsx:152:44
t,1.992,1.992,src/components/discussion/discussion.tsx:133:19
t,1.986,1.986,src/app/[locale]/(admin)/page.tsx:51:11
all,1.985,13.378,src/auth/helpers/merge-user.ts:11:12
Identifier: boolean,1.980,4.223,playwright.config.ts:25:13
Identifier: { delay: number; duration,1.968,18.619,src/components/pay-wall-dialog.tsx:38:19
object,1.967,14.471,src/trpc/routers/polls/participants.ts:127:12
t,1.967,1.967,src/components/forms/poll-options-form/poll-options-form.tsx:185:20
object,1.959,11.604,src/trpc/routers/polls/participants.ts:132:15
useMutation,1.947,1.947,src/app/[locale]/(admin)/settings/profile/profile-email-address.tsx:33:29
createEvent,1.942,4.735,src/trpc/routers/polls.ts:630:20
enum,1.941,3.358,src/env.ts:11:14
Identifier: Process,1.941,11.109,playwright.config.ts:5:11
map,1.939,1.939,src/components/poll/desktop-poll/participant-row.tsx:81:13
createTRPCReact,1.931,1.931,src/trpc/client.ts:5:20
Identifier: any,1.930,1.930,src/components/maintenance.tsx:10:9
t,1.928,2.035,src/app/[locale]/(admin)/events/page.tsx:38:11
router,1.912,29.958,src/trpc/routers/polls/participants.ts:77:36
Identifier: Process,1.903,13.012,playwright.config.ts:5:11
Identifier: string,1.896,9.503,playwright.config.ts:17:12
t,1.891,1.891,src/app/[locale]/(admin)/settings/profile/profile-email-address.tsx:97:29
"Identifier: (props: { i18nKey: ""menu""",1.889,1.889,src/app/[locale]/(admin)/settings/profile/delete-account-dialog.tsx:65:15
Identifier: ForwardRefExoticComponent,1.888,1.888,../../packages/ui/src/command.tsx:33:9
useCallback,1.845,1.845,src/components/participant-dropdown.tsx:232:7
handleSubmit,1.842,2.614,src/app/[locale]/(auth)/login/components/login-email-form.tsx:51:32
Identifier: <TFieldValues extends Fie,1.842,1.842,src/components/settings/language-preference.tsx:38:9
Identifier: any,1.840,1.840,src/components/empty-state.tsx:44:9
capture,1.837,1.837,src/app/[locale]/(admin)/sidebar.tsx:107:13
map,1.834,1.834,src/app/[locale]/(admin)/polls/user-polls.tsx:55:13
toUpperCase,1.834,3.525,src/components/optimized-avatar-image.tsx:48:29
cn,1.825,1.825,src/app/[locale]/(admin)/layout.tsx:22:13
createElement,1.824,1.824,src/components/add-to-calendar-button.tsx:115:20
map,1.818,1.818,src/components/poll/desktop-poll/poll-header.tsx:91:19
Identifier: any,1.811,1.811,src/app/[locale]/(auth)/layout.tsx:19:9
forwardRef,1.803,2.819,../../packages/ui/src/dropdown-menu.tsx:137:48
"Identifier: (props: { i18nKey: ""menu""",1.800,1.800,src/components/forms/poll-options-form/poll-options-form.tsx:138:13
findMany,1.790,1.790,src/trpc/routers/polls/comments.ts:65:19
forwardRef,1.761,1.761,../../packages/ui/src/alert.tsx:28:3
Identifier: <Key extends ParseKeys<Ns,1.759,1.759,../../packages/emails/src/templates/login.tsx:72:9
Identifier: any,1.751,1.751,src/components/pay-wall-dialog.tsx:54:13
t,1.749,1.749,src/components/discussion/discussion.tsx:202:12
useQuery,1.738,2.502,src/components/poll/notifications-toggle.tsx:20:8
t,1.733,1.777,src/components/forms/poll-details-form.tsx:39:13
mutateAsync,1.721,1.721,src/app/[locale]/(admin)/settings/profile/profile-settings.tsx:41:9
Identifier: EventWrapperProps<Event>,1.720,1.720,src/components/forms/poll-options-form/week-calendar.tsx:106:32
useVisibilityTrigger,1.711,1.711,src/components/visibility-trigger.tsx:44:21
map,1.707,1.707,src/components/poll/desktop-poll/poll-header.tsx:84:17
map,1.703,1.827,src/components/poll/mobile-poll/poll-option.tsx:51:60
findUnique,1.701,2.069,src/trpc/routers/auth.ts:62:27
t,1.701,45.689,../../packages/emails/src/templates/abandoned-checkout.tsx:23:11
createEvent,1.699,2.794,src/trpc/routers/polls.ts:630:37
cn,1.691,1.691,src/components/optimized-avatar-image.tsx:49:24
Identifier: any,1.687,1.687,src/app/[locale]/(auth)/components/auth-page.tsx:6:9
map,1.682,2.544,src/components/poll/manage-poll/use-csv-exporter.ts:30:31
useMutation,1.664,2.129,src/components/discussion/discussion.tsx:175:24
Identifier: MapConstructor,1.642,1.642,../../packages/ui/src/hooks/use-toast.ts:54:22
input,1.640,18.470,src/trpc/routers/polls.ts:133:10
update,1.624,1.624,src/app/api/stripe/webhook/handlers/customer/created.ts:22:8
cn,1.622,3.447,src/app/[locale]/(admin)/layout.tsx:22:9
mutateAsync,1.614,1.614,src/components/discussion/discussion.tsx:105:10
router,1.599,23.137,src/trpc/routers/polls/comments.ts:16:32
t,1.593,3.974,../../packages/emails/src/templates/change-email-request.tsx:29:7
forwardRef,1.589,1.589,../../packages/ui/src/dropdown-menu.tsx:39:36
map,1.584,1.862,src/components/poll/mobile-poll/grouped-options.tsx:28:17
Identifier: any,1.582,1.582,src/components/pay-wall-dialog.tsx:133:19
forwardRef,1.577,2.387,../../packages/ui/src/command.tsx:110:38
"Identifier: ({ size, }: { size?: ""sm""",1.572,1.572,src/components/layouts/poll-layout.tsx:69:11
update,1.564,1.604,src/trpc/routers/polls.ts:342:14
capture,1.552,5.920,src/components/user-provider.tsx:86:11
fetch,1.550,1.550,src/app/[locale]/invite/[urlId]/page.tsx:19:10
t,1.546,1.546,../../packages/emails/src/templates/finalized-host.tsx:46:10
FirstBinaryOperator: any,1.546,1.546,src/components/create-poll.tsx:147:11
createElement,1.537,4.924,src/components/add-to-calendar-button.tsx:114:9
t,1.531,1.531,src/app/[locale]/(admin)/settings/billing/components/subscription-status.tsx:29:13
Identifier: string,1.531,1.531,src/components/poll/desktop-poll/poll-header.tsx:28:7
Identifier: typeof NextResponse,1.527,1.527,src/app/api/storage/[...key]/route.ts:47:11
query,1.513,8.905,src/trpc/routers/polls.ts:126:13
test,1.513,1.806,tests/vote-and-comment.spec.ts:47:47
count,1.504,3.239,src/auth/helpers/is-email-blocked.ts:80:27
render,1.501,2.857,src/app/[locale]/poll/[urlId]/edit-options/page.tsx:124:33
forwardRef,1.500,1.500,src/components/login-link.tsx:6:25
t,1.490,1.605,../../packages/emails/src/templates/change-email-request.tsx:55:12
query,1.486,1.486,src/trpc/routers/polls/comments.ts:36:22
FirstBinaryOperator: any,1.479,1.479,../../packages/emails/src/templates/abandoned-checkout.tsx:79:15
Identifier: any,1.475,1.475,../../packages/ui/src/dialog.tsx:22:5
t,1.466,1.466,src/components/steps/steps.tsx:22:10
t,1.465,2.225,src/components/poll/mobile-poll.tsx:210:18
map,1.462,1.462,src/components/forms/poll-options-form/month-calendar/time-picker.tsx:74:26
input,1.462,7.290,src/trpc/routers/polls/participants.ts:78:8
count,1.457,1.457,src/auth/helpers/is-email-blocked.ts:81:11
setData,1.455,1.455,src/components/poll/notifications-toggle.tsx:61:10
watch,1.439,18.172,src/components/poll/voting-form.tsx:153:11
Identifier: FC<Readonly<Omit<Detailed,1.435,1.435,../../packages/emails/src/components/email-layout.tsx:43:12
t,1.431,1.431,src/app/[locale]/not-found.tsx:24:13
enum,1.417,1.417,src/env.ts:12:13
locale,1.414,1.414,src/utils/dayjs.tsx:242:66
capture,1.414,4.024,src/components/user-provider.tsx:88:14
useMutation,1.402,1.402,src/components/discussion/discussion.tsx:86:21
use,1.397,9.936,src/trpc/routers/polls/comments.ts:74:7
findUnique,1.386,1.386,src/auth/providers/email.ts:17:13
Identifier: <Key extends ParseKeys<Ns,1.385,1.385,src/features/quick-create/quick-create-widget.tsx:31:11
all,1.380,1.380,src/app/[locale]/poll/[urlId]/layout.tsx:15:36
useEffect,1.356,1.356,src/app/posthog-page-view.tsx:21:5
t,1.356,1.356,src/app/[locale]/poll/[urlId]/edit-options/page.tsx:125:21
next,1.350,1.350,src/trpc/trpc.ts:77:9
findUnique,1.343,1.687,src/trpc/routers/polls.ts:522:25
forwardRef,1.332,2.292,../../packages/ui/src/select.tsx:32:48
router,1.327,54.975,src/trpc/routers/user.ts:26:20
t,1.325,1.325,src/components/forms/poll-options-form/month-calendar/month-calendar.tsx:203:16
cn,1.325,1.325,src/components/table.tsx:33:11
forwardRef,1.316,1.978,../../packages/ui/src/dialog.tsx:112:38
t,1.301,1.301,src/components/discussion/discussion.tsx:118:24
all,1.290,2.670,src/app/[locale]/poll/[urlId]/layout.tsx:15:23
use,1.282,9.109,src/trpc/routers/polls/participants.ts:124:7
input,1.281,8.009,src/trpc/routers/polls/participants.ts:247:10
input,1.270,17.778,src/trpc/routers/polls.ts:258:10
"Identifier: ({ brand, last4 }: { bran",1.266,1.266,src/app/[locale]/(admin)/settings/billing/components/payment-method.tsx:55:13
Identifier: any,1.261,1.261,src/app/api/og-image-poll/route.tsx:42:13
"Identifier: (props: { i18nKey: ""menu""",1.248,1.248,src/app/components/redirect.tsx:16:11
mutation,1.236,8.540,src/trpc/routers/polls/comments.ts:84:15
input,1.235,1.235,src/trpc/routers/polls.ts:411:11
Identifier: ForwardRefExoticComponent,1.234,1.234,src/components/add-to-calendar-button.tsx:96:11
t,1.227,1.227,src/components/error-page.tsx:22:7
input,1.226,11.602,src/trpc/routers/polls/comments.ts:17:8
Identifier: number,1.222,1.222,src/components/pay-wall-dialog.tsx:39:27
map,1.221,4.948,src/components/forms/poll-options-form/month-calendar/time-picker.tsx:71:10
Identifier: any,1.213,2.394,../../packages/ui/src/dot-pattern.tsx:39:9
test,1.209,5.429,tests/authentication.spec.ts:69:38
map,1.208,1.208,src/trpc/routers/polls/participants.ts:279:43
useEffect,1.193,1.476,../../packages/ui/src/hooks/use-toast.ts:170:64
Identifier: any,1.190,1.190,src/app/[locale]/(auth)/auth/login/components/login-page.tsx:64:11
map,1.179,3.455,src/components/time-zone-picker/time-zone-select.tsx:46:73
forwardRef,1.175,2.936,../../packages/ui/src/alert.tsx:22:14
t,1.174,3.998,src/components/poll/mobile-poll.tsx:203:15
Identifier: any,1.171,1.171,src/components/pay-wall-dialog.tsx:98:23
useMutation,1.170,1.490,src/app/[locale]/poll/[urlId]/duplicate-dialog.tsx:26:8
input,1.168,10.831,src/trpc/routers/polls.ts:67:16
Identifier: ForwardRefExoticComponent,1.166,1.168,src/components/settings/date-time-preferences.tsx:62:19
forwardRef,1.161,1.161,../../packages/ui/src/alert.tsx:47:38
entries,1.159,1.981,src/components/poll/language-selector.tsx:29:10
Identifier: any,1.153,1.153,src/components/pay-wall-dialog.tsx:95:19
input,1.151,14.830,src/trpc/routers/polls.ts:432:7
Identifier: { slot?: string | undefin,1.148,47.638,../../packages/emails/src/components/styled-components.tsx:25:18
Identifier: ReactNode,1.147,1.147,src/app/[locale]/invite/[urlId]/providers.tsx:7:11
Identifier: string,1.146,1.181,../../packages/ui/src/dot-pattern.tsx:39:17
enum,1.145,5.318,src/env.ts:11:14
map,1.144,1.144,src/app/[locale]/(admin)/events/event-list.tsx:35:15
use,1.144,16.076,src/trpc/routers/user.ts:161:22
map,1.140,1.140,src/components/poll/mobile-poll/poll-option.tsx:48:12
watch,1.132,1.132,src/components/poll/voting-form.tsx:144:9
count,1.131,1.510,src/next-auth.ts:126:17
t,1.130,4.669,src/components/forms/poll-details-form.tsx:61:9
toFixed,1.130,1.130,src/components/pay-wall-dialog.tsx:91:11
Identifier: ({ children }: { children,1.119,1.119,src/app/[locale]/(admin)/events/past-events.tsx:27:9
Identifier: string,1.112,7.607,playwright.config.ts:17:14
updateMany,1.108,3.520,src/app/api/house-keeping/delete-inactive-polls/route.ts:18:11
count,1.106,2.069,src/trpc/routers/dashboard.ts:7:34
input,1.104,17.291,src/trpc/routers/scheduled-events.ts:15:8
Identifier: <Key extends ParseKeys<Ns,1.102,1.745,../../packages/emails/src/templates/new-participant.tsx:37:9
Identifier: any,1.101,1.101,src/components/poll/mobile-poll/time-slot-option.tsx:22:9
setValue,1.089,1.089,src/components/forms/poll-options-form/month-calendar/month-calendar.tsx:222:15
Identifier: ReactNode,1.088,1.088,src/app/[locale]/(admin)/settings/layout.tsx:29:9
input,1.083,6.994,src/trpc/routers/polls.ts:355:10
Identifier: any,1.082,1.082,src/components/invite-dialog.tsx:82:9
Identifier: string,1.080,2.244,playwright.config.ts:26:6
normalizeTimeZone,1.079,12.330,src/utils/date-time-utils.ts:23:9
Identifier: ForwardRefExoticComponent,1.071,1.071,src/components/pay-wall-dialog.tsx:68:15
input,1.070,8.362,src/trpc/routers/auth.ts:93:28
useCallback,1.068,2.913,src/components/participant-dropdown.tsx:222:18
useMutation,1.060,1.060,src/app/[locale]/(auth)/register/verify/components/otp-form.tsx:46:35
map,1.058,1.058,src/components/poll/mobile-poll/poll-option.tsx:61:17
t,1.056,1.056,../../packages/emails/src/templates/new-poll.tsx:30:16
Identifier: ForwardRefExoticComponent,1.055,1.055,src/app/[locale]/(admin)/sidebar.tsx:117:23
useMemo,1.052,1.194,src/components/forms/poll-options-form/poll-options-form.tsx:69:8
fetch,1.036,2.587,src/app/[locale]/invite/[urlId]/page.tsx:12:26
map,1.028,1.028,src/components/modal/modal-provider.tsx:68:56
map,1.019,3.727,src/components/forms/poll-options-form/month-calendar/time-picker.tsx:71:16
forwardRef,1.017,1.017,../../packages/ui/src/dropdown-menu.tsx:138:35
Identifier: (props: PropsWithChildren,1.015,1.131,src/components/layouts/poll-layout.tsx:90:13
Identifier: Devices,1.014,1.881,playwright.config.ts:17:44
findFirst,1.003,1.003,src/app/api/notifications/unsubscribe/route.ts:30:11
create,1.001,1.001,src/trpc/routers/polls.ts:182:45
forwardRef,1.000,1.000,../../packages/ui/src/button.tsx:80:23
mutation,0.979,7.293,src/trpc/routers/auth.ts:102:15
t,0.975,0.975,src/app/[locale]/(admin)/settings/profile/profile-email-address.tsx:67:15
input,0.975,14.159,src/trpc/routers/polls.ts:133:10
query,0.972,16.464,src/trpc/routers/polls.ts:47:20
preventDefault,0.966,0.966,src/components/upgrade-button.tsx:28:7
input,0.962,0.962,src/trpc/routers/polls/participants.ts:78:8
forwardRef,0.961,0.961,../../packages/ui/src/select.tsx:33:27
useState,0.959,1.096,src/components/forms/poll-options-form/month-calendar/time-picker.tsx:27:8
router,0.957,40.542,src/trpc/routers/polls/comments.ts:16:24
Identifier: (props: Readonly<Omit<Det,0.941,0.941,../../packages/emails/src/templates/abandoned-checkout.tsx:95:9
findUnique,0.932,2.318,src/auth/providers/email.ts:16:47
toString,0.927,4.526,src/app/[locale]/(admin)/events/user-scheduled-events.tsx:21:9
updateMany,0.925,1.381,src/app/api/house-keeping/delete-inactive-polls/route.ts:35:16
prismaClientSingleton,0.922,6.109,../../packages/database/index.ts:15:15
input,0.922,10.787,src/trpc/routers/polls.ts:811:13
pick,0.916,0.957,src/app/guest.ts:11:27
mutation,0.914,13.176,src/trpc/routers/polls.ts:177:15
useEffect,0.902,4.379,src/components/poll/desktop-poll/participant-row-form.tsx:42:19
required,0.893,0.893,src/components/create-poll.tsx:104:23
zodResolver,0.891,0.891,src/components/new-participant-modal.tsx:99:16
Identifier: ({ locale: string | null;,0.884,0.884,src/components/poll/desktop-poll.tsx:254:17
Identifier: <Key extends ParseKeys<Ns,0.881,0.881,src/app/[locale]/(admin)/page.tsx:30:15
find,0.877,2.032,src/components/poll/voting-form.tsx:54:29
$transaction,0.877,6.038,src/trpc/routers/polls/participants.ts:158:28
mutateAsync,0.872,2.231,src/components/create-poll.tsx:94:16
t,0.870,0.870,src/app/[locale]/(admin)/settings/billing/components/subscription-status.tsx:55:13
Identifier: Devices,0.867,0.867,playwright.config.ts:17:44
t,0.863,0.863,src/components/poll/manage-poll/use-csv-exporter.ts:37:23
handleSubmit,0.858,0.858,src/app/[locale]/(auth)/register/components/register-name-form.tsx:38:11
NextAuth,0.857,0.874,src/next-auth.ts:93:11
create,0.853,1.565,tests/house-keeping.spec.ts:68:26
Identifier: ForwardRefExoticComponent,0.850,0.864,src/components/poll/mobile-poll.tsx:82:15
findFirst,0.848,4.620,src/app/api/notifications/unsubscribe/route.ts:29:18
input,0.848,4.657,src/trpc/routers/user.ts:27:14
setIsWriting,0.847,1.331,src/components/discussion/discussion.tsx:268:25
useForm,0.844,1.735,src/components/new-participant-modal.tsx:98:37
forwardRef,0.841,8.721,../../packages/ui/src/input.tsx:38:14
router,0.839,58.514,src/trpc/routers/polls/participants.ts:77:28
forwardRef,0.835,2.926,../../packages/ui/src/button.tsx:50:15
forwardRef,0.827,0.827,../../packages/ui/src/radio-group.tsx:14:30
map,0.826,1.491,src/components/poll/mobile-poll/poll-options.tsx:81:27
t,0.825,3.531,src/components/participant-dropdown.tsx:281:11
Identifier: ForwardRefExoticComponent,0.821,0.821,src/components/clock.tsx:97:7
anonymous,0.820,0.820,src/instrumentation.ts:2:47
enum,0.814,4.173,src/env.ts:11:14
createElement,0.814,3.387,src/components/add-to-calendar-button.tsx:114:26
watch,0.812,16.733,src/components/poll/voting-form.tsx:153:30
forwardRef,0.810,0.810,../../packages/ui/src/command.tsx:111:30
upsert,0.809,8.668,src/app/api/stripe/webhook/handlers/utils.ts:56:4
toISOString,0.799,1.352,src/components/forms/poll-options-form/poll-options-form.tsx:193:17
Identifier: { id: string; active: boo,0.793,0.804,src/app/[locale]/(admin)/settings/billing/page.tsx:131:15
useTranslation,0.792,34.899,src/components/trans.tsx:13:8
Identifier: (props: { title: ReactNod,0.790,0.896,src/app/[locale]/(admin)/settings/profile/profile-page.tsx:31:9
migrateData,0.790,24.842,src/auth/adapters/prisma.ts:22:17
getEmailClient,0.771,2.203,src/trpc/routers/polls.ts:243:20
t,0.770,1.201,src/components/new-participant-modal.tsx:163:15
updateMany,0.763,2.144,src/app/api/house-keeping/delete-inactive-polls/route.ts:34:16
t,0.760,0.760,src/components/poll/mobile-poll.tsx:210:53
dispatch,0.760,0.760,../../packages/ui/src/hooks/use-toast.ts:143:42
query,0.758,9.663,src/trpc/routers/polls.ts:75:12
createBreakpoint,0.758,0.758,src/components/poll/responsive-results.tsx:6:6
t,0.757,2.375,src/components/steps/steps.tsx:21:7
cn,0.757,0.757,src/app/[locale]/(admin)/app-card.tsx:84:13
